Symbol,Company Name,Exchange,Sector
KRX:005940,"NH Investment & Securities Co., Ltd.",Korea Stock Exchange,Financials
KOSDAQ:086520,"Ecopro Co., Ltd.",KOSDAQ,Materials
KRX:016360,"Samsung Securities Co.,Ltd.",Korea Stock Exchange,Financials
KRX:032640,LG Uplus Corp.,Korea Stock Exchange,Communication Services
KOSDAQ:277810,"Rainbow Robotics Co.,Ltd.",KOSDAQ,Industrials
KOSDAQ:214450,"PharmaResearch Co., Ltd.",KOSDAQ,Healthcare
KRX:051900,"LG H&H Co., Ltd.",Korea Stock Exchange,Consumer Staples
KRX:009830,Hanwha Solutions Corporation,Korea Stock Exchange,Technology
KRX:064400,"LG CNS Co., Ltd.",Korea Stock Exchange,Technology
KRX:029780,"Samsung Card Co., Ltd.",Korea Stock Exchange,Financials
KRX:241560,Doosan Bobcat Inc.,Korea Stock Exchange,Industrials
KRX:039490,"Kiwoom Securities Co., Ltd.",Korea Stock Exchange,Financials
KRX:251270,Netmarble Corporation,Korea Stock Exchange,Communication Services
KRX:161390,"Hankook Tire & Technology Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
KRX:278470,"APR Co., Ltd.",Korea Stock Exchange,Consumer Staples
KRX:006260,LS Corp.,Korea Stock Exchange,Industrials
KRX:001040,CJ Corporation,Korea Stock Exchange,Industrials
KRX:028050,"Samsung E&A Co., Ltd.",Korea Stock Exchange,Industrials
KOSDAQ:087010,"Peptron, Inc.",KOSDAQ,Healthcare
KRX:271560,ORION Corp.,Korea Stock Exchange,Consumer Staples
KRX:078930,GS Holdings Corp.,Korea Stock Exchange,Industrials
KRX:034220,"LG Display Co., Ltd.",Korea Stock Exchange,Technology
KOSDAQ:141080,LigaChem Biosciences Inc.,KOSDAQ,Healthcare
KRX:307950,Hyundai Autoever Corporation,Korea Stock Exchange,Technology
KRX:004020,Hyundai Steel Company,Korea Stock Exchange,Materials
KRX:128940,"Hanmi Pharm. Co., Ltd.",Korea Stock Exchange,Healthcare
KOSDAQ:298380,ABL Bio Inc.,KOSDAQ,Healthcare
KRX:097950,CJ Cheiljedang Corporation,Korea Stock Exchange,Consumer Staples
KOSDAQ:214150,CLASSYS Inc.,KOSDAQ,
KOSDAQ:145020,"Hugel, Inc.",KOSDAQ,
KRX:138930,BNK Financial Group Inc.,Korea Stock Exchange,Financials
KRX:175330,"JB Financial Group Co., Ltd.",Korea Stock Exchange,Financials
KOSDAQ:058470,LEENO Industrial Inc.,KOSDAQ,Technology
KRX:302440,"SK bioscience Co.,Ltd.",Korea Stock Exchange,Healthcare
KOSDAQ:000250,"Sam Chun Dang Pharm. Co., Ltd",KOSDAQ,Healthcare
KRX:011070,"LG Innotek Co., Ltd.",Korea Stock Exchange,Technology
