Symbol,Company Name,Exchange,Sector
BOM:501423,Shaily Engineering Plastics Limited,Bombay Stock Exchange,
BOM:534597,RattanIndia Enterprises Limited,Bombay Stock Exchange,
NSE:RTNINDIA,RattanIndia Enterprises Limited,National Stock Exchange of India,Consumer Discretionary
NSE:MAXESTATES,Max Estates Limited,National Stock Exchange of India,Real Estate
BOM:544008,Max Estates Limited,Bombay Stock Exchange,
BOM:543441,CMS Info Systems Limited,Bombay Stock Exchange,
BOM:517385,Symphony Limited,Bombay Stock Exchange,
NSE:SYMPHONY,Symphony Limited,National Stock Exchange of India,Consumer Discretionary
NSE:BLACKBUCK,Zinka Logistics Solutions Limited,National Stock Exchange of India,Technology
BOM:544288,Zinka Logistics Solutions Limited,Bombay Stock Exchange,
NSE:CMSINFO,CMS Info Systems Limited,National Stock Exchange of India,Industrials
NSE:GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Limited,National Stock Exchange of India,Materials
BOM:500670,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Bombay Stock Exchange,
NSE:GMRP_UI,GMR Power And Urban Infra Limited,National Stock Exchange of India,
BOM:543490,GMR Power And Urban Infra Limited,Bombay Stock Exchange,
NSE:PNCINFRA,PNC Infratech Limited,National Stock Exchange of India,Industrials
BOM:539150,PNC Infratech Limited,Bombay Stock Exchange,
BOM:500133,ESAB India Limited,Bombay Stock Exchange,
NSE:ESABINDIA,ESAB India Limited,National Stock Exchange of India,Industrials
BOM:500413,Thomas Cook (India) Limited,Bombay Stock Exchange,
NSE:THOMASCOOK,Thomas Cook (India) Limited,National Stock Exchange of India,Consumer Discretionary
BOM:532218,The South Indian Bank Limited,Bombay Stock Exchange,
NSE:SOUTHBANK,The South Indian Bank Limited,National Stock Exchange of India,Financials
BOM:534809,PC Jeweller Limited,Bombay Stock Exchange,
NSE:PCJEWELLER,PC Jeweller Limited,National Stock Exchange of India,Consumer Discretionary
BOM:533644,Ujaas Energy Limited,Bombay Stock Exchange,
NSE:UEL,Ujaas Energy Limited,National Stock Exchange of India,Technology
BOM:543243,Equitas Small Finance Bank Limited,Bombay Stock Exchange,
NSE:EQUITASBNK,Equitas Small Finance Bank Limited,National Stock Exchange of India,Financials
BOM:543306,Dodla Dairy Limited,Bombay Stock Exchange,
NSE:DODLA,Dodla Dairy Limited,National Stock Exchange of India,Consumer Staples
NSE:MOIL,MOIL Limited,National Stock Exchange of India,Materials
BOM:533286,MOIL Limited,Bombay Stock Exchange,
NSE:ACI,Archean Chemical Industries Limited,National Stock Exchange of India,Materials
BOM:543657,Archean Chemical Industries Limited,Bombay Stock Exchange,
NSE:PGINVIT,Powergrid Infrastructure Investment Trust,National Stock Exchange of India,
BOM:543290,Powergrid Infrastructure Investment Trust,Bombay Stock Exchange,
NSE:GPPL,Gujarat Pipavav Port Limited,National Stock Exchange of India,Industrials
NSE:CARTRADE,CarTrade Tech Limited,National Stock Exchange of India,Consumer Discretionary
BOM:543333,CarTrade Tech Limited,Bombay Stock Exchange,
NSE:EPIGRAL,Epigral Limited,National Stock Exchange of India,Materials
BOM:543332,Epigral Limited,Bombay Stock Exchange,
BOM:502219,Borosil Renewables Limited,Bombay Stock Exchange,
NSE:BORORENEW,Borosil Renewables Limited,National Stock Exchange of India,Technology
NSE:JUSTDIAL,Just Dial Limited,National Stock Exchange of India,Communication Services
BOM:535648,Just Dial Limited,Bombay Stock Exchange,
BOM:532915,Religare Enterprises Limited,Bombay Stock Exchange,
NSE:RELIGARE,Religare Enterprises Limited,National Stock Exchange of India,Financials
NSE:DBL,Dilip Buildcon Limited,National Stock Exchange of India,Industrials
BOM:540047,Dilip Buildcon Limited,Bombay Stock Exchange,
NSE:TV18BRDCST,TV18 Broadcast Limited,National Stock Exchange of India,Communication Services
BOM:533553,TD Power Systems Limited,Bombay Stock Exchange,
NSE:TDPOWERSYS,TD Power Systems Limited,National Stock Exchange of India,Industrials
BOM:533248,Gujarat Pipavav Port Limited,Bombay Stock Exchange,
BOM:533122,RattanIndia Power Limited,Bombay Stock Exchange,
NSE:RTNPOWER,RattanIndia Power Limited,National Stock Exchange of India,Utilities
BOM:500135,EPL Limited,Bombay Stock Exchange,
NSE:EPL,EPL Limited,National Stock Exchange of India,Consumer Discretionary
BOM:532652,The Karnataka Bank Limited,Bombay Stock Exchange,
NSE:KTKBANK,The Karnataka Bank Limited,National Stock Exchange of India,Financials
NSE:BAJAJELEC,Bajaj Electricals Limited,National Stock Exchange of India,Consumer Discretionary
BOM:500031,Bajaj Electricals Limited,Bombay Stock Exchange,
BOM:504918,The Sandur Manganese & Iron Ores Limited,Bombay Stock Exchange,
NSE:SANDUMA,The Sandur Manganese & Iron Ores Limited,National Stock Exchange of India,Materials
BOM:507717,Dhanuka Agritech Limited,Bombay Stock Exchange,
NSE:DHANUKA,Dhanuka Agritech Limited,National Stock Exchange of India,Materials
BOM:539787,HealthCare Global Enterprises Limited,Bombay Stock Exchange,
NSE:HCG,HealthCare Global Enterprises Limited,National Stock Exchange of India,Healthcare
BOM:500338,Prism Johnson Limited,Bombay Stock Exchange,
NSE:PRSMJOHNSN,Prism Johnson Limited,National Stock Exchange of India,Materials
BOM:532531,Strides Pharma Science Limited,Bombay Stock Exchange,
NSE:STAR,Strides Pharma Science Limited,National Stock Exchange of India,Healthcare
BOM:532891,Puravankara Limited,Bombay Stock Exchange,
NSE:PURVA,Puravankara Limited,National Stock Exchange of India,Real Estate
BOM:500336,Surya Roshni Limited,Bombay Stock Exchange,
NSE:SURYAROSNI,Surya Roshni Limited,National Stock Exchange of India,Materials
BOM:532899,Kaveri Seed Company Limited,Bombay Stock Exchange,
NSE:KSCL,Kaveri Seed Company Limited,National Stock Exchange of India,Materials
BOM:523704,Mastek Limited,Bombay Stock Exchange,
NSE:MASTEK,Mastek Limited,National Stock Exchange of India,Technology
NSE:REDTAPE,REDTAPE Limited,National Stock Exchange of India,Consumer Discretionary
BOM:543957,REDTAPE Limited,Bombay Stock Exchange,
NSE:ETHOSLTD,Ethos Limited,National Stock Exchange of India,Consumer Discretionary
BOM:543532,Ethos Limited,Bombay Stock Exchange,
BOM:532668,Aurionpro Solutions Limited,Bombay Stock Exchange,
NSE:AURIONPRO,Aurionpro Solutions Limited,National Stock Exchange of India,Technology
BOM:500128,Electrosteel Castings Limited,Bombay Stock Exchange,
NSE:ELECTCAST,Electrosteel Castings Limited,National Stock Exchange of India,Industrials
NSE:RENUKA,Shree Renuka Sugars Limited,National Stock Exchange of India,Consumer Staples
BOM:532670,Shree Renuka Sugars Limited,Bombay Stock Exchange,
NSE:SHARDACROP,Sharda Cropchem Limited,National Stock Exchange of India,Materials
BOM:538666,Sharda Cropchem Limited,Bombay Stock Exchange,
NSE:TMB,Tamilnad Mercantile Bank Limited,National Stock Exchange of India,Financials
BOM:543596,Tamilnad Mercantile Bank Limited,Bombay Stock Exchange,
BOM:533088,Mahindra Holidays & Resorts India Limited,Bombay Stock Exchange,
NSE:MHRIL,Mahindra Holidays & Resorts India Limited,National Stock Exchange of India,Consumer Discretionary
BOM:531599,FDC Limited,Bombay Stock Exchange,
NSE:FDC,FDC Limited,National Stock Exchange of India,Healthcare
BOM:505355,Nesco Limited,Bombay Stock Exchange,
NSE:NESCO,Nesco Limited,National Stock Exchange of India,Industrials
BOM:532553,Welspun Enterprises Limited,Bombay Stock Exchange,
NSE:WELENT,Welspun Enterprises Limited,National Stock Exchange of India,Industrials
NSE:HGINFRA,H.G. Infra Engineering Limited,National Stock Exchange of India,Industrials
BOM:542760,Sterling and Wilson Renewable Energy Limited,Bombay Stock Exchange,
NSE:SWSOLAR,Sterling and Wilson Renewable Energy Limited,National Stock Exchange of India,Technology
BOM:541019,H.G. Infra Engineering Limited,Bombay Stock Exchange,
BOM:540203,Sheela Foam Limited,Bombay Stock Exchange,
NSE:SFL,Sheela Foam Limited,National Stock Exchange of India,Consumer Discretionary
NSE:AJAXENGG,Ajax Engineering Limited,National Stock Exchange of India,Industrials
BOM:544356,Ajax Engineering Limited,Bombay Stock Exchange,
BOM:532796,Lumax Auto Technologies Limited,Bombay Stock Exchange,
NSE:LUMAXTECH,Lumax Auto Technologies Limited,National Stock Exchange of India,Consumer Discretionary
BOM:533326,Texmaco Rail & Engineering Limited,Bombay Stock Exchange,
NSE:TEXRAIL,Texmaco Rail & Engineering Limited,National Stock Exchange of India,Industrials
BOM:544129,Juniper Hotels Limited,Bombay Stock Exchange,
NSE:JUNIPER,Juniper Hotels Limited,National Stock Exchange of India,Consumer Discretionary
BOM:507205,Tilaknagar Industries Ltd.,Bombay Stock Exchange,
NSE:TI,Tilaknagar Industries Ltd.,National Stock Exchange of India,Consumer Staples
NSE:IXIGO,Le Travenues Technology Limited,National Stock Exchange of India,Consumer Discretionary
BOM:544192,Le Travenues Technology Limited,Bombay Stock Exchange,
NSE:VMART,V-Mart Retail Limited,National Stock Exchange of India,Consumer Discretionary
BOM:534976,V-Mart Retail Limited,Bombay Stock Exchange,
NSE:TIIL,Technocraft Industries (India) Limited,National Stock Exchange of India,Industrials
BOM:532804,Technocraft Industries (India) Limited,Bombay Stock Exchange,
BOM:543669,Keystone Realtors Limited,Bombay Stock Exchange,
NSE:RUSTOMJEE,Keystone Realtors Limited,National Stock Exchange of India,Real Estate
NSE:GOKEX,Gokaldas Exports Limited,National Stock Exchange of India,Consumer Discretionary
BOM:532630,Gokaldas Exports Limited,Bombay Stock Exchange,
BOM:500214,Ion Exchange (India) Limited,Bombay Stock Exchange,
NSE:IONEXCHANG,Ion Exchange (India) Limited,National Stock Exchange of India,Industrials
BOM:544240,Raymond Lifestyle Limited,Bombay Stock Exchange,
NSE:RAYMONDLSL,Raymond Lifestyle Limited,National Stock Exchange of India,Consumer Discretionary
BOM:535754,Orient Cement Limited,Bombay Stock Exchange,
NSE:ORIENTCEM,Orient Cement Limited,National Stock Exchange of India,Materials
BOM:542867,CSB Bank Limited,Bombay Stock Exchange,
NSE:CSBBANK,CSB Bank Limited,National Stock Exchange of India,Financials
BOM:543336,Chemplast Sanmar Limited,Bombay Stock Exchange,
NSE:CHEMPLASTS,Chemplast Sanmar Limited,National Stock Exchange of India,Materials
BOM:512179,Sunteck Realty Limited,Bombay Stock Exchange,
NSE:SUNTECK,Sunteck Realty Limited,National Stock Exchange of India,Real Estate
BOM:523323,Kovai Medical Center and Hospital Limited,Bombay Stock Exchange,
NSE:UNIMECH,Unimech Aerospace and Manufacturing Limited,National Stock Exchange of India,Industrials
BOM:544322,Unimech Aerospace and Manufacturing Limited,Bombay Stock Exchange,
BOM:532509,Suprajit Engineering Limited,Bombay Stock Exchange,
NSE:SUPRAJIT,Suprajit Engineering Limited,National Stock Exchange of India,Consumer Discretionary
BOM:532884,Refex Industries Limited,Bombay Stock Exchange,
NSE:REFEX,Refex Industries Limited,National Stock Exchange of India,Energy
BOM:538979,Greenlam Industries Limited,Bombay Stock Exchange,
NSE:GREENLAM,Greenlam Industries Limited,National Stock Exchange of India,Consumer Discretionary
BOM:505726,IFB Industries Limited,Bombay Stock Exchange,
NSE:IFBIND,IFB Industries Limited,National Stock Exchange of India,Consumer Discretionary
BOM:543367,Paras Defence and Space Technologies Limited,Bombay Stock Exchange,
NSE:PARAS,Paras Defence and Space Technologies Limited,National Stock Exchange of India,Industrials
NSE:INOXGREEN,Inox Green Energy Services Limited,National Stock Exchange of India,Utilities
BOM:543667,Inox Green Energy Services Limited,Bombay Stock Exchange,
BOM:500171,GHCL Limited,Bombay Stock Exchange,
NSE:GHCL,GHCL Limited,National Stock Exchange of India,Materials
NSE:ROUTE,Route Mobile Limited,National Stock Exchange of India,Communication Services
BOM:543228,Route Mobile Limited,Bombay Stock Exchange,
BOM:539807,Infibeam Avenues Limited,Bombay Stock Exchange,
NSE:INFIBEAM,Infibeam Avenues Limited,National Stock Exchange of India,Technology
BOM:532811,Ahluwalia Contracts (India) Limited,Bombay Stock Exchange,
NSE:AHLUCONT,Ahluwalia Contracts (India) Limited,National Stock Exchange of India,Industrials
BOM:531201,Shilchar Technologies Limited,Bombay Stock Exchange,
BOM:532162,JK Paper Limited,Bombay Stock Exchange,
NSE:JKPAPER,JK Paper Limited,National Stock Exchange of India,Materials
NSE:ICRA,ICRA Limited,National Stock Exchange of India,Financials
BOM:532835,ICRA Limited,Bombay Stock Exchange,
BOM:538562,Skipper Limited,Bombay Stock Exchange,
NSE:SKIPPER,Skipper Limited,National Stock Exchange of India,Industrials
BOM:533169,Man Infraconstruction Limited,Bombay Stock Exchange,
NSE:MANINFRA,Man Infraconstruction Limited,National Stock Exchange of India,Industrials
NSE:HNDFDS,Hindustan Foods Limited,National Stock Exchange of India,Industrials
BOM:519126,Hindustan Foods Limited,Bombay Stock Exchange,
NSE:V2RETAIL,V2 Retail Limited,National Stock Exchange of India,Consumer Discretionary
BOM:532867,V2 Retail Limited,Bombay Stock Exchange,
BOM:532942,KNR Constructions Limited,Bombay Stock Exchange,
NSE:KNRCON,KNR Constructions Limited,National Stock Exchange of India,Industrials
NSE:ARVINDFASN,Arvind Fashions Limited,National Stock Exchange of India,Consumer Discretionary
BOM:542484,Arvind Fashions Limited,Bombay Stock Exchange,
BOM:533271,Ashoka Buildcon Limited,Bombay Stock Exchange,
NSE:ASHOKA,Ashoka Buildcon Limited,National Stock Exchange of India,Industrials
NSE:EMUDHRA,eMudhra Limited,National Stock Exchange of India,Technology
BOM:543533,eMudhra Limited,Bombay Stock Exchange,
BOM:500355,Rallis India Limited,Bombay Stock Exchange,
NSE:RALLIS,Rallis India Limited,National Stock Exchange of India,Materials
BOM:500285,SpiceJet Limited,Bombay Stock Exchange,
BOM:543985,Zaggle Prepaid Ocean Services Limited,Bombay Stock Exchange,
NSE:ZAGGLE,Zaggle Prepaid Ocean Services Limited,National Stock Exchange of India,Technology
NSE:APOLLO,Apollo Micro Systems Limited,National Stock Exchange of India,Industrials
BOM:540879,Apollo Micro Systems Limited,Bombay Stock Exchange,
BOM:500185,Hindustan Construction Company Limited,Bombay Stock Exchange,
NSE:HCC,Hindustan Construction Company Limited,National Stock Exchange of India,Industrials
NSE:JINDWORLD,Jindal Worldwide Limited,National Stock Exchange of India,Consumer Discretionary
BOM:531543,Jindal Worldwide Limited,Bombay Stock Exchange,
BOM:506222,Styrenix Performance Materials Limited,Bombay Stock Exchange,
NSE:GULFOILLUB,Gulf Oil Lubricants India Limited,National Stock Exchange of India,Materials
BOM:538567,Gulf Oil Lubricants India Limited,Bombay Stock Exchange,
NSE:BANSALWIRE,Bansal Wire Industries Limited,National Stock Exchange of India,Materials
BOM:544209,Bansal Wire Industries Limited,Bombay Stock Exchange,
BOM:543620,Insolation Energy Limited,Bombay Stock Exchange,
BOM:543936,Senco Gold Limited,Bombay Stock Exchange,
NSE:SENCO,Senco Gold Limited,National Stock Exchange of India,Consumer Discretionary
NSE:STYRENIX,Styrenix Performance Materials Limited,National Stock Exchange of India,Materials
BOM:539883,Pilani Investment and Industries Corporation Limited,Bombay Stock Exchange,
NSE:PILANIINVS,Pilani Investment and Industries Corporation Limited,National Stock Exchange of India,Financials
BOM:532808,Pearl Global Industries Limited,Bombay Stock Exchange,
NSE:PGIL,Pearl Global Industries Limited,National Stock Exchange of India,Consumer Discretionary
BOM:531500,Rajesh Exports Limited,Bombay Stock Exchange,
NSE:RAJESHEXPO,Rajesh Exports Limited,National Stock Exchange of India,Consumer Discretionary
NSE:TVSSCS,TVS Supply Chain Solutions Limited,National Stock Exchange of India,Industrials
BOM:543965,TVS Supply Chain Solutions Limited,Bombay Stock Exchange,
BOM:533158,Thangamayil Jewellery Limited,Bombay Stock Exchange,
NSE:THANGAMAYL,Thangamayil Jewellery Limited,National Stock Exchange of India,Consumer Discretionary
BOM:538730,PDS Limited,Bombay Stock Exchange,
NSE:PDSL,PDS Limited,National Stock Exchange of India,Industrials
BOM:504882,National Standard (India) Limited,Bombay Stock Exchange,
BOM:505509,Responsive Industries Limited,Bombay Stock Exchange,
NSE:RESPONIND,Responsive Industries Limited,National Stock Exchange of India,Materials
BOM:500201,India Glycols Limited,Bombay Stock Exchange,
NSE:INDIAGLYCO,India Glycols Limited,National Stock Exchange of India,Materials
NSE:AVALON,Avalon Technologies Limited,National Stock Exchange of India,Technology
BOM:521248,Kitex Garments Limited,Bombay Stock Exchange,
NSE:KITEX,Kitex Garments Limited,National Stock Exchange of India,Consumer Discretionary
BOM:543277,Laxmi Organic Industries Limited,Bombay Stock Exchange,
NSE:LXCHEM,Laxmi Organic Industries Limited,National Stock Exchange of India,Materials
NSE:JSLL,Jeena Sikho Lifecare Limited,National Stock Exchange of India,
NSE:JKIL,J. Kumar Infraprojects Limited,National Stock Exchange of India,Industrials
BOM:532940,J. Kumar Infraprojects Limited,Bombay Stock Exchange,
NSE:SKYGOLD,Sky Gold and Diamonds Limited,National Stock Exchange of India,Consumer Discretionary
BOM:541967,Sky Gold and Diamonds Limited,Bombay Stock Exchange,
BOM:532638,Shoppers Stop Limited,Bombay Stock Exchange,
NSE:SHOPERSTOP,Shoppers Stop Limited,National Stock Exchange of India,Consumer Discretionary
BOM:543896,Avalon Technologies Limited,Bombay Stock Exchange,
BOM:530305,Piccadily Agro Industries Limited,Bombay Stock Exchange,
BOM:517498,Websol Energy System Limited,Bombay Stock Exchange,
NSE:WEBELSOLAR,Websol Energy System Limited,National Stock Exchange of India,Technology
BOM:535602,Sharda Motor Industries Limited,Bombay Stock Exchange,
BOM:500187,AGI Greenpac Limited,Bombay Stock Exchange,
NSE:AGI,AGI Greenpac Limited,National Stock Exchange of India,Consumer Discretionary
NSE:SHARDAMOTR,Sharda Motor Industries Limited,National Stock Exchange of India,Consumer Discretionary
BOM:543249,TARC Limited,Bombay Stock Exchange,
NSE:TARC,TARC Limited,National Stock Exchange of India,Real Estate
NSE:ANUP,The Anup Engineering Limited,National Stock Exchange of India,Industrials
BOM:542460,The Anup Engineering Limited,Bombay Stock Exchange,
BOM:524743,Fischer Medical Ventures Limited,Bombay Stock Exchange,
NSE:ICIL,Indo Count Industries Limited,National Stock Exchange of India,Consumer Discretionary
BOM:521016,Indo Count Industries Limited,Bombay Stock Exchange,
BOM:534804,CARE Ratings Limited,Bombay Stock Exchange,
NSE:CARERATING,CARE Ratings Limited,National Stock Exchange of India,Financials
BOM:540293,Pricol Limited,Bombay Stock Exchange,
NSE:PRICOLLTD,Pricol Limited,National Stock Exchange of India,Consumer Discretionary
BOM:542543,Energy Infrastructure Trust,Bombay Stock Exchange,
NSE:MASFIN,MAS Financial Services Limited,National Stock Exchange of India,Financials
BOM:540749,MAS Financial Services Limited,Bombay Stock Exchange,
BOM:544118,Jana Small Finance Bank Limited,Bombay Stock Exchange,
NSE:JSFB,Jana Small Finance Bank Limited,National Stock Exchange of India,Financials
BOM:522163,Diamond Power Infrastructure Limited,Bombay Stock Exchange,
NSE:DIACABS,Diamond Power Infrastructure Limited,National Stock Exchange of India,Industrials
NSE:SUPRIYA,Supriya Lifescience Limited,National Stock Exchange of India,Healthcare
BOM:543434,Supriya Lifescience Limited,Bombay Stock Exchange,
BOM:532313,Mahindra Lifespace Developers Limited,Bombay Stock Exchange,
NSE:MAHLIFE,Mahindra Lifespace Developers Limited,National Stock Exchange of India,Real Estate
BOM:532189,India Tourism Development Corporation Limited,Bombay Stock Exchange,
NSE:ITDC,India Tourism Development Corporation Limited,National Stock Exchange of India,Consumer Discretionary
NSE:GAEL,Gujarat Ambuja Exports Limited,National Stock Exchange of India,Consumer Staples
BOM:524226,Gujarat Ambuja Exports Limited,Bombay Stock Exchange,
BOM:543270,MTAR Technologies Limited,Bombay Stock Exchange,
NSE:MTARTECH,MTAR Technologies Limited,National Stock Exchange of India,Industrials
BOM:532834,Camlin Fine Sciences Limited,Bombay Stock Exchange,
NSE:CAMLINFINE,Camlin Fine Sciences Limited,National Stock Exchange of India,Materials
BOM:532872,Sun Pharma Advanced Research Company Limited,Bombay Stock Exchange,
NSE:SPARC,Sun Pharma Advanced Research Company Limited,National Stock Exchange of India,Healthcare
NSE:INDIGOPNTS,Indigo Paints Limited,National Stock Exchange of India,Materials
BOM:543258,Indigo Paints Limited,Bombay Stock Exchange,
BOM:532722,NITCO Limited,Bombay Stock Exchange,
NSE:NITCO,NITCO Limited,National Stock Exchange of India,Industrials
BOM:505890,Kennametal India Limited,Bombay Stock Exchange,
BOM:543417,RateGain Travel Technologies Limited,Bombay Stock Exchange,
NSE:RATEGAIN,RateGain Travel Technologies Limited,National Stock Exchange of India,Technology
NSE:NFL,National Fertilizers Limited,National Stock Exchange of India,Materials
BOM:523630,National Fertilizers Limited,Bombay Stock Exchange,
BOM:539871,Thyrocare Technologies Limited,Bombay Stock Exchange,
NSE:THYROCARE,Thyrocare Technologies Limited,National Stock Exchange of India,Healthcare
BOM:540673,SIS Limited,Bombay Stock Exchange,
NSE:SIS,SIS Limited,National Stock Exchange of India,Industrials
BOM:507880,V.I.P. Industries Limited,Bombay Stock Exchange,
NSE:VIPIND,V.I.P. Industries Limited,National Stock Exchange of India,Consumer Discretionary
BOM:530135,Optiemus Infracom Limited,Bombay Stock Exchange,
NSE:OPTIEMUS,Optiemus Infracom Limited,National Stock Exchange of India,Technology
BOM:517168,Subros Limited,Bombay Stock Exchange,
NSE:SUBROS,Subros Limited,National Stock Exchange of India,Consumer Discretionary
BOM:532524,PTC India Limited,Bombay Stock Exchange,
NSE:PTC,PTC India Limited,National Stock Exchange of India,Utilities
BOM:544122,Entero Healthcare Solutions Limited,Bombay Stock Exchange,
NSE:ENTERO,Entero Healthcare Solutions Limited,National Stock Exchange of India,Healthcare
BOM:512329,SG Mart Limited,Bombay Stock Exchange,
NSE:AVL,Aditya Vision Limited,National Stock Exchange of India,Consumer Discretionary
BOM:540205,Aditya Vision Limited,Bombay Stock Exchange,
BOM:500041,Bannari Amman Sugars Limited,Bombay Stock Exchange,
NSE:BANARISUG,Bannari Amman Sugars Limited,National Stock Exchange of India,Consumer Staples
BOM:505255,GMM Pfaudler Limited,Bombay Stock Exchange,
NSE:GMMPFAUDLR,GMM Pfaudler Limited,National Stock Exchange of India,Industrials
NSE:YATHARTH,Yatharth Hospital & Trauma Care Services Limited,National Stock Exchange of India,Healthcare
BOM:543950,Yatharth Hospital & Trauma Care Services Limited,Bombay Stock Exchange,
BOM:532735,R Systems International Limited,Bombay Stock Exchange,
NSE:RSYSTEMS,R Systems International Limited,National Stock Exchange of India,Technology
BOM:543626,Electronics Mart India Limited,Bombay Stock Exchange,
NSE:EMIL,Electronics Mart India Limited,National Stock Exchange of India,Consumer Discretionary
NSE:SUNFLAG,Sunflag Iron and Steel Company Limited,National Stock Exchange of India,Materials
BOM:500404,Sunflag Iron and Steel Company Limited,Bombay Stock Exchange,
BOM:543971,Bondada Engineering Limited,Bombay Stock Exchange,
BOM:532768,Fiem Industries Limited,Bombay Stock Exchange,
NSE:FIEMIND,Fiem Industries Limited,National Stock Exchange of India,Consumer Discretionary
BOM:539118,VRL Logistics Limited,Bombay Stock Exchange,
NSE:VRLLOG,VRL Logistics Limited,National Stock Exchange of India,Industrials
BOM:500339,Rain Industries Limited,Bombay Stock Exchange,
NSE:RAIN,Rain Industries Limited,National Stock Exchange of India,Materials
BOM:501455,Greaves Cotton Limited,Bombay Stock Exchange,
NSE:GREAVESCOT,Greaves Cotton Limited,National Stock Exchange of India,Industrials
BOM:544067,Innova Captab Limited,Bombay Stock Exchange,
NSE:INNOVACAP,Innova Captab Limited,National Stock Exchange of India,Healthcare
NSE:AWFIS,Awfis Space Solutions Limited,National Stock Exchange of India,Industrials
BOM:544181,Awfis Space Solutions Limited,Bombay Stock Exchange,
BOM:543984,SAMHI Hotels Limited,Bombay Stock Exchange,
NSE:SAMHI,SAMHI Hotels Limited,National Stock Exchange of India,Consumer Discretionary
BOM:530239,Suven Life Sciences Limited,Bombay Stock Exchange,
NSE:SUVEN,Suven Life Sciences Limited,National Stock Exchange of India,Healthcare
BOM:509966,VST Industries Limited,Bombay Stock Exchange,
NSE:VSTIND,VST Industries Limited,National Stock Exchange of India,Consumer Staples
BOM:544066,Sundaram-Clayton Limited,Bombay Stock Exchange,
NSE:SUNCLAY,Sundaram-Clayton Limited,National Stock Exchange of India,Industrials
BOM:530999,Balaji Amines Limited,Bombay Stock Exchange,
NSE:BALAMINES,Balaji Amines Limited,National Stock Exchange of India,Materials
BOM:500407,Swaraj Engines Limited,Bombay Stock Exchange,
NSE:SWARAJENG,Swaraj Engines Limited,National Stock Exchange of India,Consumer Discretionary
BOM:541301,Orient Electric Limited,Bombay Stock Exchange,
NSE:ORIENTELEC,Orient Electric Limited,National Stock Exchange of India,Consumer Discretionary
BOM:570004,Jain Irrigation Systems Limited,Bombay Stock Exchange,
BOM:500219,Jain Irrigation Systems Limited,Bombay Stock Exchange,
NSE:JISLDVREQS,Jain Irrigation Systems Limited,National Stock Exchange of India,Industrials
NSE:JISLJALEQS,Jain Irrigation Systems Limited,National Stock Exchange of India,Industrials
BOM:533151,D. B. Corp Limited,Bombay Stock Exchange,
NSE:DBCORP,D. B. Corp Limited,National Stock Exchange of India,Communication Services
BOM:544137,Indus Infra Trust,Bombay Stock Exchange,
NSE:INDUSINVIT,Indus Infra Trust,National Stock Exchange of India,
BOM:532395,AXISCADES Technologies Limited,Bombay Stock Exchange,
NSE:AXISCADES,AXISCADES Technologies Limited,National Stock Exchange of India,Industrials
BOM:544263,KRN Heat Exchanger and Refrigeration Limited,Bombay Stock Exchange,
NSE:KRN,KRN Heat Exchanger and Refrigeration Limited,National Stock Exchange of India,Technology
BOM:505242,Dynamatic Technologies Limited,Bombay Stock Exchange,
NSE:DYNAMATECH,Dynamatic Technologies Limited,National Stock Exchange of India,Consumer Discretionary
BOM:543952,NIIT Learning Systems Limited,Bombay Stock Exchange,
NSE:NIITMTS,NIIT Learning Systems Limited,National Stock Exchange of India,Consumer Staples
BOM:539978,Quess Corp Limited,Bombay Stock Exchange,
NSE:QUESS,Quess Corp Limited,National Stock Exchange of India,Industrials
BOM:544140,Gopal Snacks Limited,Bombay Stock Exchange,
NSE:GOPAL,Gopal Snacks Limited,National Stock Exchange of India,Consumer Staples
BOM:512529,Sequent Scientific Limited,Bombay Stock Exchange,
NSE:SEQUENT,Sequent Scientific Limited,National Stock Exchange of India,Healthcare
NSE:INDOSTAR,IndoStar Capital Finance Limited,National Stock Exchange of India,Financials
BOM:541336,IndoStar Capital Finance Limited,Bombay Stock Exchange,
BOM:532772,DCB Bank Limited,Bombay Stock Exchange,
NSE:DCBBANK,DCB Bank Limited,National Stock Exchange of India,Financials
NSE:GOCOLORS,Go Fashion (India) Limited,National Stock Exchange of India,Consumer Discretionary
BOM:543401,Go Fashion (India) Limited,Bombay Stock Exchange,
BOM:523398,Johnson Controls-Hitachi Air Conditioning India Limited,Bombay Stock Exchange,
NSE:JCHAC,Johnson Controls-Hitachi Air Conditioning India Limited,National Stock Exchange of India,Consumer Discretionary
BOM:543248,Restaurant Brands Asia Limited,Bombay Stock Exchange,
NSE:RBA,Restaurant Brands Asia Limited,National Stock Exchange of India,Consumer Discretionary
BOM:524735,Hikal Limited,Bombay Stock Exchange,
NSE:HIKAL,Hikal Limited,National Stock Exchange of India,Healthcare
BOM:500307,Nirlon Limited,Bombay Stock Exchange,
BOM:534758,Cigniti Technologies Limited,Bombay Stock Exchange,
NSE:CIGNITITEC,Cigniti Technologies Limited,National Stock Exchange of India,Technology
NSE:MCLOUD,Magellanic Cloud Limited,National Stock Exchange of India,Technology
BOM:538891,Magellanic Cloud Limited,Bombay Stock Exchange,
NSE:CEIGALL,Ceigall India Limited,National Stock Exchange of India,Industrials
BOM:544223,Ceigall India Limited,Bombay Stock Exchange,
NSE:LUXIND,Lux Industries Limited,National Stock Exchange of India,Consumer Discretionary
