Symbol,Company Name,Exchange,Sector
TSXV:MJS,Majestic Gold Corp.,TSX Venture Exchange,Materials
TSX:CRRX,CareRx Corporation,Toronto Stock Exchange,Healthcare
TSX:RBY,Rubellite Energy Corp.,Toronto Stock Exchange,Energy
TSX:PRQ,Petrus Resources Ltd.,Toronto Stock Exchange,Energy
TSXV:CUSN,Cornish Metals Inc.,TSX Venture Exchange,Materials
TSXV:LA,Los Andes Copper Ltd.,TSX Venture Exchange,Materials
TSX:ACX,ACT Energy Technologies Ltd.,Toronto Stock Exchange,Energy
TSX:PNP,Pinetree Capital Ltd.,Toronto Stock Exchange,Financials
TSXV:TINY,Tiny Ltd.,TSX Venture Exchange,Financials
TSX:VGZ,Vista Gold Corp.,Toronto Stock Exchange,Materials
TSX:SHLE,Source Energy Services Ltd.,Toronto Stock Exchange,Energy
TSX:GEO,Geodrill Limited,Toronto Stock Exchange,Materials
TSX:THNC,Thinkific Labs Inc.,Toronto Stock Exchange,Technology
TSXV:MOON,Blue Moon Metals Inc.,TSX Venture Exchange,Materials
TSX:TH,Theratechnologies Inc.,Toronto Stock Exchange,Healthcare
TSX:CRDL,Cardiol Therapeutics Inc.,Toronto Stock Exchange,Healthcare
TSX:LAM,Laramide Resources Ltd.,Toronto Stock Exchange,Energy
TSX:QTRH,Quarterhill Inc.,Toronto Stock Exchange,Technology
TSXV:ORC.B,Orca Energy Group Inc.,TSX Venture Exchange,Energy
TSX:XAM,Xanadu Mines Limited,Toronto Stock Exchange,Materials
TSXV:PML,Panoro Minerals Ltd.,TSX Venture Exchange,Materials
TSX:DRT,DIRTT Environmental Solutions Ltd.,Toronto Stock Exchange,Industrials
TSX:FAR,Foraco International SA,Toronto Stock Exchange,Materials
TSXV:SLVR,Silver Tiger Metals Inc.,TSX Venture Exchange,Materials
TSX:FDY,Faraday Copper Corp.,Toronto Stock Exchange,Materials
TSX:HLS,HLS Therapeutics Inc.,Toronto Stock Exchange,Healthcare
TSXV:CUU,Copper Fox Metals Inc.,TSX Venture Exchange,Materials
TSXV:SASK,Atha Energy Corp.,TSX Venture Exchange,Energy
TSX:Y,Yellow Pages Limited,Toronto Stock Exchange,Communication Services
TSXV:RDS,Radisson Mining Resources Inc.,TSX Venture Exchange,Materials
TSXV:HAN,Hannan Metals Ltd.,TSX Venture Exchange,Materials
TSXV:IBAT,International Battery Metals Ltd.,TSX Venture Exchange,Materials
TSXV:CVV,CanAlaska Uranium Ltd.,TSX Venture Exchange,Materials
TSXV:DE,Decisive Dividend Corporation,TSX Venture Exchange,Industrials
TSXV:PWM,Power Metals Corp.,TSX Venture Exchange,Materials
CSE:HBFG,Happy Belly Food Group Inc.,Canadian Securities Exchange,Consumer Staples
TSXV:HMT,Halmont Properties Corporation,TSX Venture Exchange,Real Estate
NEO:VERS,VERSES AI Inc.,Cboe Canada,Technology
TSXV:MMY,Monument Mining Limited,TSX Venture Exchange,Materials
TSX:BRAG,Bragg Gaming Group Inc.,Toronto Stock Exchange,Consumer Discretionary
TSX:LGD,Liberty Gold Corp.,Toronto Stock Exchange,Materials
TSX:PSD,Pulse Seismic Inc.,Toronto Stock Exchange,Energy
TSXV:DBG,Doubleview Gold Corp.,TSX Venture Exchange,Materials
TSXV:LGC,Lavras Gold Corp.,TSX Venture Exchange,Materials
TSX:BRE,Bridgemarq Real Estate Services Inc.,Toronto Stock Exchange,Real Estate
TSX:PNC.A,Postmedia Network Canada Corp.,Toronto Stock Exchange,Communication Services
TSX:PNC.B,Postmedia Network Canada Corp.,Toronto Stock Exchange,Communication Services
TSX:IMP,Intermap Technologies Corporation,Toronto Stock Exchange,Technology
TSXV:SUP,Northern Superior Resources Inc.,TSX Venture Exchange,Materials
TSXV:AHR,Amarc Resources Ltd.,TSX Venture Exchange,Materials
TSXV:FO,Falcon Oil & Gas Ltd.,TSX Venture Exchange,Energy
TSXV:CVW,CVW CleanTech Inc.,TSX Venture Exchange,Materials
TSX:BNE,Bonterra Energy Corp.,Toronto Stock Exchange,Energy
TSX:HAI,Haivision Systems Inc.,Toronto Stock Exchange,Technology
TSXV:RX,BioSyent Inc.,TSX Venture Exchange,Healthcare
TSX:AOT,Ascot Resources Ltd.,Toronto Stock Exchange,Materials
TSX:STCK,Stack Capital Group Inc.,Toronto Stock Exchange,Financials
TSXV:MATA,Matador Technologies Inc.,TSX Venture Exchange,Financials
TSXV:VMET,Versamet Royalties Corporation,TSX Venture Exchange,Materials
TSXV:KLD,Kenorland Minerals Ltd.,TSX Venture Exchange,Materials
TSX:TNT.UN,True North Commercial Real Estate Investment Trust,Toronto Stock Exchange,Real Estate
TSX:JOY,Journey Energy Inc.,Toronto Stock Exchange,Energy
TSXV:TPL,Tethys Petroleum Limited,TSX Venture Exchange,Energy
TSX:QIPT,Quipt Home Medical Corp.,Toronto Stock Exchange,Healthcare
TSX:TRX,TRX Gold Corporation,Toronto Stock Exchange,Materials
TSX:RCG,RF Capital Group Inc.,Toronto Stock Exchange,Financials
TSXV:BRC,Blackrock Silver Corp.,TSX Venture Exchange,Materials
TSX:CXI,"Currency Exchange International, Corp.",Toronto Stock Exchange,Financials
TSXV:TUD,Tudor Gold Corp.,TSX Venture Exchange,Materials
TSX:BOS,AirBoss of America Corp.,Toronto Stock Exchange,Materials
TSX:E,"Enterprise Group, Inc.",Toronto Stock Exchange,Energy
TSXV:RECO,Reconnaissance Energy Africa Ltd.,TSX Venture Exchange,Energy
TSXV:FUU,F3 Uranium Corp.,TSX Venture Exchange,Energy
TSXV:SOMA,Soma Gold Corp.,TSX Venture Exchange,Materials
TSX:FURY,Fury Gold Mines Limited,Toronto Stock Exchange,Materials
TSXV:GSVR,Guanajuato Silver Company Ltd.,TSX Venture Exchange,Materials
TSX:WEF,Western Forest Products Inc.,Toronto Stock Exchange,Materials
TSXV:NEXG,NeXGold Mining Corp.,TSX Venture Exchange,Materials
TSX:FSY,Forsys Metals Corp.,Toronto Stock Exchange,Materials
TSX:IVQ,Invesque Inc.,Toronto Stock Exchange,Real Estate
TSXV:MLP,Millennial Potash Corp.,TSX Venture Exchange,Materials
TSX:ROOT,Roots Corporation,Toronto Stock Exchange,Consumer Discretionary
TSXV:ARCH,Arch Biopartners Inc.,TSX Venture Exchange,Healthcare
TSX:GRID,Tantalus Systems Holding Inc.,Toronto Stock Exchange,Industrials
CSE:SANU,Sanu Gold Corp.,Canadian Securities Exchange,Materials
TSXV:FL,Frontier Lithium Inc.,TSX Venture Exchange,Materials
TSXV:GSHR,Goldshore Resources Inc.,TSX Venture Exchange,Materials
TSXV:LPC,Lorne Park Capital Partners Inc.,TSX Venture Exchange,Financials
TSX:CDR,Condor Energies Inc.,Toronto Stock Exchange,Energy
TSXV:GPH,Graphite One Inc.,TSX Venture Exchange,Materials
TSX:TXP,Touchstone Exploration Inc.,Toronto Stock Exchange,Energy
TSXV:LITH,Lithium Chile Inc.,TSX Venture Exchange,Materials
TSX:ELO,Eloro Resources Ltd.,Toronto Stock Exchange,Materials
CSE:GRIN,Grown Rogue International Inc.,Canadian Securities Exchange,Healthcare
NEO:MOLY,Greenland Resources Inc.,Cboe Canada,Materials
TSXV:MAE,Maritime Resources Corp.,TSX Venture Exchange,Materials
TSXV:SGQ,SouthGobi Resources Ltd.,TSX Venture Exchange,Energy
TSXV:RET,Reitmans (Canada) Limited,TSX Venture Exchange,Consumer Discretionary
TSXV:RET.A,Reitmans (Canada) Limited,TSX Venture Exchange,Consumer Discretionary
TSX:MCB,McCoy Global Inc.,Toronto Stock Exchange,Energy
TSXV:AEC,Anfield Energy Inc.,TSX Venture Exchange,Energy
TSXV:ZOMD,Zoomd Technologies Ltd.,TSX Venture Exchange,Communication Services
TSXV:GHRT,Greenheart Gold Inc.,TSX Venture Exchange,Materials
TSX:LGO,Largo Inc.,Toronto Stock Exchange,Materials
TSXV:SM,Sierra Madre Gold and Silver Ltd.,TSX Venture Exchange,Materials
TSX:SRV.UN,SIR Royalty Income Fund,Toronto Stock Exchange,Consumer Discretionary
TSXV:CBR,Cabral Gold Inc.,TSX Venture Exchange,Materials
TSXV:ARK,Arras Minerals Corp.,TSX Venture Exchange,Materials
TSX:DCM,DATA Communications Management Corp.,Toronto Stock Exchange,Industrials
CSE:AIAI,NetraMark Holdings Inc.,Canadian Securities Exchange,Healthcare
TSX:XLY,Auxly Cannabis Group Inc.,Toronto Stock Exchange,Healthcare
TSXV:NET.UN,Canadian Net Real Estate Investment Trust,TSX Venture Exchange,Real Estate
TSX:QEC,Questerre Energy Corporation,Toronto Stock Exchange,Energy
TSX:MGA,Mega Uranium Ltd.,Toronto Stock Exchange,Energy
TSX:XAU,Goldmoney Inc.,Toronto Stock Exchange,Financials
TSXV:TDG,TDG Gold Corp.,TSX Venture Exchange,Materials
TSXV:FNM,First Nordic Metals Corp.,TSX Venture Exchange,Materials
TSXV:PKT,Parkit Enterprise Inc.,TSX Venture Exchange,Real Estate
TSXV:AU,Aurion Resources Ltd.,TSX Venture Exchange,Materials
TSX:STLR,STLLR Gold Inc.,Toronto Stock Exchange,Materials
TSX:CVVY,Cavvy Energy Ltd.,Toronto Stock Exchange,Energy
TSX:GDL,Goodfellow Inc.,Toronto Stock Exchange,Materials
TSX:LUC,Lucara Diamond Corp.,Toronto Stock Exchange,Materials
TSXV:MMA,Midnight Sun Mining Corp.,TSX Venture Exchange,Materials
TSXV:UCU,Ucore Rare Metals Inc.,TSX Venture Exchange,Materials
TSXV:CNRI,Canadian North Resources Inc.,TSX Venture Exchange,Materials
TSX:TRZ,Transat A.T. Inc.,Toronto Stock Exchange,Consumer Discretionary
TSXV:MSR,Minsud Resources Corp.,TSX Venture Exchange,Materials
TSXV:RVG,Revival Gold Inc.,TSX Venture Exchange,Materials
TSXV:LOVE,Cannara Biotech Inc.,TSX Venture Exchange,Healthcare
TSXV:BZ,Benz Mining Corp.,TSX Venture Exchange,Materials
TSX:HMM.A,Hammond Manufacturing Company Limited,Toronto Stock Exchange,Industrials
TSXV:MGG,Minaurum Gold Inc.,TSX Venture Exchange,Materials
TSX:GENM,Generation Mining Limited,Toronto Stock Exchange,Materials
TSX:MSCL,Satellos Bioscience Inc.,Toronto Stock Exchange,Healthcare
TSXV:RCK,Rock Tech Lithium Inc.,TSX Venture Exchange,Materials
TSXV:APGO,Apollo Silver Corp.,TSX Venture Exchange,Materials
TSXV:MKA,Mkango Resources Ltd.,TSX Venture Exchange,Materials
TSXV:DGX,Digi Power X Inc.,TSX Venture Exchange,Utilities
TSX:YGR,Yangarra Resources Ltd.,Toronto Stock Exchange,Energy
TSXV:NCI,NTG Clarity Networks Inc.,TSX Venture Exchange,Technology
TSX:LN,Loncor Gold Inc.,Toronto Stock Exchange,Materials
TSXV:CKG,Chesapeake Gold Corp.,TSX Venture Exchange,Materials
TSXV:AXL,Arrow Exploration Corp.,TSX Venture Exchange,Energy
TSXV:LIO,Lion One Metals Limited,TSX Venture Exchange,Materials
TSX:TSND,TerrAscend Corp.,Toronto Stock Exchange,Healthcare
TSXV:CAPT,Capitan Silver Corp.,TSX Venture Exchange,Materials
TSX:SXP,Supremex Inc.,Toronto Stock Exchange,Consumer Discretionary
TSXV:WI,The Western Investment Company of Canada Limited,TSX Venture Exchange,Financials
TSXV:HCU,Horizon Copper Corp.,TSX Venture Exchange,Materials
TSX:FORA,VerticalScope Holdings Inc.,Toronto Stock Exchange,Communication Services
TSX:XTRA,Xtract One Technologies Inc.,Toronto Stock Exchange,Technology
TSXV:CERT,Cerrado Gold Inc.,TSX Venture Exchange,Materials
TSXV:EPF,Everyday People Financial Corp.,TSX Venture Exchange,Financials
TSX:PYR,PyroGenesis Inc.,Toronto Stock Exchange,Industrials
TSXV:FTZ,Fitzroy Minerals Inc.,TSX Venture Exchange,Materials
TSXV:OCG,Outcrop Silver & Gold Corporation,TSX Venture Exchange,Materials
TSXV:NOAL,NOA Lithium Brines Inc.,TSX Venture Exchange,Materials
TSX:CNE,Canacol Energy Ltd,Toronto Stock Exchange,Energy
TSXV:SPRQ,SPARQ Systems Inc.,TSX Venture Exchange,Technology
TSX:ILLM,illumin Holdings Inc.,Toronto Stock Exchange,Communication Services
TSX:MDP,Medexus Pharmaceuticals Inc.,Toronto Stock Exchange,Healthcare
TSXV:LTH,Lithium Ionic Corp.,TSX Venture Exchange,Materials
TSX:XTG,Xtra-Gold Resources Corp.,Toronto Stock Exchange,Materials
TSX:KPT,KP Tissue Inc.,Toronto Stock Exchange,Consumer Staples
TSXV:FLT,Volatus Aerospace Inc.,TSX Venture Exchange,Industrials
TSX:BSX,Belo Sun Mining Corp,Toronto Stock Exchange,Materials
TSXV:LRA,Lara Exploration Ltd.,TSX Venture Exchange,Materials
TSX:GCL,Colabor Group Inc.,Toronto Stock Exchange,Consumer Staples
CSE:PLTH,Planet 13 Holdings Inc.,Canadian Securities Exchange,Healthcare
TSXV:TRBR,TRUBAR Inc.,TSX Venture Exchange,Consumer Staples
TSXV:CRE,Critical Elements Lithium Corporation,TSX Venture Exchange,Materials
TSXV:BYN,Banyan Gold Corp.,TSX Venture Exchange,Materials
NEO:BCBN,Base Carbon Inc.,Cboe Canada,Financials
TSXV:SSV,Southern Silver Exploration Corp.,TSX Venture Exchange,Materials
TSXV:NRC,Nations Royalty Corp.,TSX Venture Exchange,Financials
TSX:GFP,GreenFirst Forest Products Inc.,Toronto Stock Exchange,Materials
TSX:LCFS,Tidewater Renewables Ltd.,Toronto Stock Exchange,Utilities
TSX:AKT.A,AKITA Drilling Ltd.,Toronto Stock Exchange,Energy
TSX:RTG,RTG Mining Inc.,Toronto Stock Exchange,Materials
TSXV:NURS,Hydreight Technologies Inc.,TSX Venture Exchange,Healthcare
TSXV:HAM,Highwood Asset Management Ltd.,TSX Venture Exchange,Energy
CSE:URL,NameSilo Technologies Corp.,Canadian Securities Exchange,Technology
TSXV:DMX,District Metals Corp.,TSX Venture Exchange,Materials
CSE:AAWH.U,"Ascend Wellness Holdings, Inc.",Canadian Securities Exchange,Healthcare
TSXV:GIP,Green Impact Partners Inc.,TSX Venture Exchange,Industrials
TSXV:NFD.A,Northfield Capital Corporation,TSX Venture Exchange,Financials
TSXV:SVE,Silver One Resources Inc.,TSX Venture Exchange,Materials
TSXV:ARGH,Argo Corporation,TSX Venture Exchange,Technology
TSX:G,Augusta Gold Corp.,Toronto Stock Exchange,Materials
TSXV:ZNG,Group Eleven Resources Corp.,TSX Venture Exchange,Materials
TSXV:LME,Laurion Mineral Exploration Inc.,TSX Venture Exchange,Materials
TSX:GCU,Gunnison Copper Corp.,Toronto Stock Exchange,Materials
TSXV:AE,American Eagle Gold Corp.,TSX Venture Exchange,Materials
TSXV:OCO,Oroco Resource Corp.,TSX Venture Exchange,Materials
CSE:JUSH,Jushi Holdings Inc.,Canadian Securities Exchange,Healthcare
TSXV:DEF,Defiance Silver Corp.,TSX Venture Exchange,Materials
TSXV:SPA,Spanish Mountain Gold Ltd.,TSX Venture Exchange,Materials
TSX:TWM,Tidewater Midstream and Infrastructure Ltd.,Toronto Stock Exchange,Energy
NEO:CZZL,Cizzle Brands Corporation,Cboe Canada,
TSXV:NIM,Nicola Mining Inc.,TSX Venture Exchange,Materials
TSXV:EMPR,Empress Royalty Corp.,TSX Venture Exchange,Materials
TSX:S,Sherritt International Corporation,Toronto Stock Exchange,Materials
TSXV:XBOT,Realbotix Corp.,TSX Venture Exchange,Technology
NEO:ONCO,Onco-Innovations Limited,Cboe Canada,
TSXV:CCEC,Cancambria Energy Corp.,TSX Venture Exchange,Energy
TSXV:AFE,Africa Energy Corp.,TSX Venture Exchange,Energy
NEO:BMND,Biomind Labs Inc.,Cboe Canada,Healthcare
TSXV:LI,American Lithium Corp.,TSX Venture Exchange,Materials
TSX:ORV,Orvana Minerals Corp.,Toronto Stock Exchange,Materials
TSX:GMX,Globex Mining Enterprises Inc.,Toronto Stock Exchange,Materials
TSX:IS,Infrastructure Dividend Split Corp.,Toronto Stock Exchange,Financials
TSXV:HCH,Hot Chili Limited,TSX Venture Exchange,Materials
TSX:SLR,Solitario Resources Corp.,Toronto Stock Exchange,Materials
TSXV:QTWO,Q2 Metals Corp.,TSX Venture Exchange,Materials
TSXV:VROY,Vizsla Royalties Corp.,TSX Venture Exchange,Materials
TSX:SLT.U,Saltire Capital Ltd.,Toronto Stock Exchange,Financials
TSXV:TBRD,Thunderbird Entertainment Group Inc.,TSX Venture Exchange,Communication Services
TSXV:BOGO,Borealis Mining Company Limited,TSX Venture Exchange,
TSXV:CYG,Cygnus Metals Limited,TSX Venture Exchange,
TSX:MDNA,Medicenna Therapeutics Corp.,Toronto Stock Exchange,Healthcare
TSX:SAU,St. Augustine Gold and Copper Limited,Toronto Stock Exchange,Materials
TSXV:LCX,Lycos Energy Inc.,TSX Venture Exchange,Energy
TSXV:WVM,West Vault Mining Inc.,TSX Venture Exchange,Materials
TSXV:KTN,Kootenay Silver Inc.,TSX Venture Exchange,Materials
TSXV:WEB,Westbridge Renewable Energy Corp.,TSX Venture Exchange,Utilities
CSE:BLO,Cannabix Technologies Inc.,Canadian Securities Exchange,Healthcare
TSXV:FPX,FPX Nickel Corp.,TSX Venture Exchange,Materials
TSX:WRG,Western Energy Services Corp.,Toronto Stock Exchange,Energy
TSXV:AGAG,Argenta Silver Corp.,TSX Venture Exchange,Materials
TSXV:LIFT,Li-FT Power Ltd.,TSX Venture Exchange,Materials
TSX:CCM,Canagold Resources Ltd.,Toronto Stock Exchange,Materials
TSXV:RAMP,Ramp Metals Inc.,TSX Venture Exchange,Materials
TSXV:CDB,Cordoba Minerals Corp.,TSX Venture Exchange,Materials
TSXV:GPAC,Great Pacific Gold Corp.,TSX Venture Exchange,Materials
CSE:LEO,Lion Copper and Gold Corp.,Canadian Securities Exchange,
TSXV:IPT,IMPACT Silver Corp.,TSX Venture Exchange,Materials
TSXV:GXU,GoviEx Uranium Inc.,TSX Venture Exchange,Energy
TSX:WM,Wallbridge Mining Company Limited,Toronto Stock Exchange,Materials
TSXV:ADY,Adyton Resources Corporation,TSX Venture Exchange,Materials
TSX:DYA,dynaCERT Inc.,Toronto Stock Exchange,Industrials
CSE:RAIL,Railtown AI Technologies Inc.,Canadian Securities Exchange,Technology
CSE:BLLG,Blue Lagoon Resources Inc.,Canadian Securities Exchange,Materials
TSXV:GMG,Graphene Manufacturing Group Ltd,TSX Venture Exchange,Materials
TSXV:ECU,Element 29 Resources Inc.,TSX Venture Exchange,Materials
TSXV:KRY,Koryx Copper Inc.,TSX Venture Exchange,Materials
NEO:DMET,Denarius Metals Corp.,Cboe Canada,Materials
TSXV:HI,Highland Copper Company Inc.,TSX Venture Exchange,Materials
TSXV:FPC,Falco Resources Ltd.,TSX Venture Exchange,Materials
TSX:NCF,Northcliff Resources Ltd.,Toronto Stock Exchange,Materials
TSX:TI,Titan Mining Corporation,Toronto Stock Exchange,Materials
TSXV:GRSL,GR Silver Mining Ltd.,TSX Venture Exchange,Materials
TSXV:EQ,EQ Inc.,TSX Venture Exchange,Communication Services
TSXV:GSI,Gatekeeper Systems Inc.,TSX Venture Exchange,Industrials
CSE:CACR,KWG Resources Inc.,Canadian Securities Exchange,Materials
TSXV:MNLX,MiniLuxe Holding Corp.,TSX Venture Exchange,Consumer Discretionary
TSXV:SYH,Skyharbour Resources Ltd.,TSX Venture Exchange,Materials
TSX:WPRT,Westport Fuel Systems Inc.,Toronto Stock Exchange,Consumer Discretionary
TSXV:NKL,Nickel 28 Capital Corp.,TSX Venture Exchange,Materials
TSXV:PALI,Palisades Goldcorp Ltd.,TSX Venture Exchange,Materials
TSXV:MSG,Mithril Silver and Gold Limited,TSX Venture Exchange,
TSXV:BEW,BeWhere Holdings Inc.,TSX Venture Exchange,Technology
TSX:TTNM,Titanium Transportation Group Inc.,Toronto Stock Exchange,Industrials
TSX:NANO,Nano One Materials Corp.,Toronto Stock Exchange,Materials
TSXV:TSG,"TriStar Gold, Inc.",TSX Venture Exchange,Materials
CSE:FRG,Forge Resources Corp.,Canadian Securities Exchange,
TSXV:FHYD,First Hydrogen Corp.,TSX Venture Exchange,Consumer Discretionary
TSXV:TECT,Tectonic Metals Inc.,TSX Venture Exchange,Materials
TSXV:VEIN,Pasofino Gold Limited,TSX Venture Exchange,Materials
TSX:BCHT,Birchtech Corp.,Toronto Stock Exchange,
TSXV:BCM,Bear Creek Mining Corporation,TSX Venture Exchange,Materials
TSXV:ALEX,Alpha Exploration Ltd.,TSX Venture Exchange,Materials
CSE:BNXT,BioNxt Solutions Inc.,Canadian Securities Exchange,Healthcare
CSE:GLAB,Gemina Laboratories Ltd.,Canadian Securities Exchange,Healthcare
TSX:TSL,Tree Island Steel Ltd.,Toronto Stock Exchange,Materials
TSXV:CCCM,C3 Metals Inc.,TSX Venture Exchange,Materials
TSX:ELR,Eastern Platinum Limited,Toronto Stock Exchange,Materials
TSXV:FLCN,Falcon Energy Materials plc,TSX Venture Exchange,Materials
TSXV:HPQ,HPQ Silicon Inc.,TSX Venture Exchange,Materials
TSXV:COV,Covalon Technologies Ltd.,TSX Venture Exchange,Healthcare
TSX:DBO,D-BOX Technologies Inc.,Toronto Stock Exchange,Technology
TSXV:CYBE,"CyberCatch Holdings, Inc.",TSX Venture Exchange,Technology
TSXV:IFX,Imaflex Inc.,TSX Venture Exchange,Consumer Discretionary
CSE:TWOH.X,Two Hands Corporation,Canadian Securities Exchange,
TSXV:PLSR,Pulsar Helium Inc.,TSX Venture Exchange,Materials
TSXV:NKG,Nevada King Gold Corp.,TSX Venture Exchange,Materials
NEO:SUNN,SolarBank Corporation,Cboe Canada,
TSXV:PPX,PPX Mining Corp.,TSX Venture Exchange,Materials
TSXV:EOG,Eco (Atlantic) Oil & Gas Ltd.,TSX Venture Exchange,Energy
TSXV:VML,Viscount Mining Corp.,TSX Venture Exchange,Materials
TSXV:BQE,BQE Water Inc.,TSX Venture Exchange,Industrials
TSXV:BMM,Black Mammoth Metals Corporation,TSX Venture Exchange,Materials
TSXV:QIS,Quorum Information Technologies Inc.,TSX Venture Exchange,Technology
TSXV:SVRS,Silver Storm Mining Ltd.,TSX Venture Exchange,Materials
NEO:MLC,Mount Logan Capital Inc.,Cboe Canada,Financials
CSE:WUC,Western Uranium & Vanadium Corp.,Canadian Securities Exchange,Energy
TSXV:NXLV,NexLiving Communities Inc.,TSX Venture Exchange,Real Estate
TSXV:ONYX,Onyx Gold Corp.,TSX Venture Exchange,Materials
TSXV:PGE,Stillwater Critical Minerals Corp.,TSX Venture Exchange,Materials
TSXV:AEP,Atlas Engineered Products Ltd.,TSX Venture Exchange,Industrials
TSXV:DEFN,Defense Metals Corp.,TSX Venture Exchange,Materials
CSE:QNTM,Quantum BioPharma Ltd.,Canadian Securities Exchange,Healthcare
TSXV:AZM,Azimut Exploration Inc.,TSX Venture Exchange,Materials
TSXV:BLM,BluMetric Environmental Inc.,TSX Venture Exchange,Industrials
TSXV:CTH,CoTec Holdings Corp.,TSX Venture Exchange,Financials
CSE:HG,HydroGraph Clean Power Inc.,Canadian Securities Exchange,Materials
TSXV:NBM,NEO Battery Materials Ltd.,TSX Venture Exchange,Materials
TSXV:HMR,Homerun Resources Inc.,TSX Venture Exchange,Materials
TSXV:MOG,Mogotes Metals Inc.,TSX Venture Exchange,
TSXV:CGC,Canadian Gold Corp.,TSX Venture Exchange,Materials
TSXV:NILI,Surge Battery Metals Inc.,TSX Venture Exchange,Materials
TSXV:AGX,Silver X Mining Corp.,TSX Venture Exchange,Materials
TSX:GURU,GURU Organic Energy Corp.,Toronto Stock Exchange,Consumer Staples
CSE:YMC,Yukon Metals Corp.,Canadian Securities Exchange,
TSXV:AMK,American Creek Resources Ltd.,TSX Venture Exchange,Materials
TSXV:NRX,NurExone Biologic Inc.,TSX Venture Exchange,Healthcare
CSE:BAR,Barranco Gold Mining Corp.,Canadian Securities Exchange,
TSXV:GLB,Goldbank Mining Corporation,TSX Venture Exchange,Materials
TSXV:LQWD,LQWD Technologies Corp.,TSX Venture Exchange,Technology
TSX:TSK,Talisker Resources Ltd.,Toronto Stock Exchange,Materials
TSXV:MIR,MedMira Inc.,TSX Venture Exchange,Healthcare
TSXV:VIO,Vior Inc.,TSX Venture Exchange,Materials
TSXV:MFL,Mawson Finland Limited,TSX Venture Exchange,Materials
TSXV:SHRX,Sharp Therapeutics Corp.,TSX Venture Exchange,Healthcare
TSXV:ETL,E3 Lithium Limited,TSX Venture Exchange,Materials
TSXV:ZYUS,ZYUS Life Sciences Corporation,TSX Venture Exchange,Healthcare
TSXV:AGA,Silver47 Exploration Corp.,TSX Venture Exchange,
NEO:JET,Global Crossing Airlines Group Inc.,Cboe Canada,Industrials
TSXV:DMGI,DMG Blockchain Solutions Inc.,TSX Venture Exchange,Financials
TSXV:TUO,Teuton Resources Corp.,TSX Venture Exchange,Materials
CSE:USGD,American Pacific Mining Corp.,Canadian Securities Exchange,Materials
TSXV:GLAD,Gladiator Metals Corp.,TSX Venture Exchange,Materials
CSE:ARS,Ares Strategic Mining Inc.,Canadian Securities Exchange,Materials
TSXV:ABI,Abcourt Mines Inc.,TSX Venture Exchange,Materials
TSXV:WAM,Alaska Silver Corp.,TSX Venture Exchange,Materials
TSXV:PCRX,PharmaCorp Rx Inc.,TSX Venture Exchange,
TSXV:BNKR,Bunker Hill Mining Corp.,TSX Venture Exchange,Materials
TSX:SVA,Sernova Biotherapeutics Inc,Toronto Stock Exchange,Healthcare
TSX:ESM,Euro Sun Mining Inc.,Toronto Stock Exchange,Materials
TSXV:ROOF,Northstar Clean Technologies Inc.,TSX Venture Exchange,Industrials
TSX:ICE,Canlan Ice Sports Corp.,Toronto Stock Exchange,Consumer Discretionary
TSXV:KTO,K2 Gold Corporation,TSX Venture Exchange,Materials
TSX:ONC,Oncolytics Biotech Inc.,Toronto Stock Exchange,Healthcare
TSXV:ESK,Eskay Mining Corp.,TSX Venture Exchange,Materials
TSXV:WGO,White Gold Corp.,TSX Venture Exchange,Materials
CSE:FAT,Foremost Clean Energy Ltd.,Canadian Securities Exchange,Materials
TSXV:RUA,Rua Gold Inc.,TSX Venture Exchange,Materials
TSX:BRMI,Boat Rocker Media Inc.,Toronto Stock Exchange,Communication Services
TSX:ATCU,Alta Copper Corp.,Toronto Stock Exchange,Materials
TSXV:SALT,Atlas Salt Inc.,TSX Venture Exchange,Materials
TSXV:MMG,Metallic Minerals Corp.,TSX Venture Exchange,Materials
TSX:OGD,Orbit Garant Drilling Inc.,Toronto Stock Exchange,Materials
CSE:ESAU,ESGold Corp.,Canadian Securities Exchange,Materials
TSXV:BILD,BuildDirect.com Technologies Inc.,TSX Venture Exchange,Communication Services
TSXV:ECR,Cartier Resources Inc.,TSX Venture Exchange,Materials
TSXV:QZM,Quartz Mountain Resources Ltd.,TSX Venture Exchange,Materials
TSXV:AMT,AmeriTrust Financial Technologies Inc.,TSX Venture Exchange,Technology
TSXV:OMI,Orosur Mining Inc.,TSX Venture Exchange,Materials
TSX:HBP,Helix BioPharma Corp.,Toronto Stock Exchange,Healthcare
CSE:SONA,Sona Nanotech Inc.,Canadian Securities Exchange,Healthcare
TSXV:FMT,Fuerte Metals Corp.,TSX Venture Exchange,
TSXV:EQTY,Equity Metals Corporation,TSX Venture Exchange,Materials
TSXV:GUS,Angus Gold Inc.,TSX Venture Exchange,Materials
TSXV:SGN,Scorpio Gold Corporation,TSX Venture Exchange,Materials
TSXV:FRSH,The Fresh Factory B.C. Ltd.,TSX Venture Exchange,Consumer Staples
TSXV:NOW,NowVertical Group Inc.,TSX Venture Exchange,Technology
TSXV:WIL,Wilton Resources Inc.,TSX Venture Exchange,Energy
TSXV:BIGG,BIGG Digital Assets Inc.,TSX Venture Exchange,Financials
TSXV:AUMB,1911 Gold Corporation,TSX Venture Exchange,Materials
