Symbol,Company Name,Exchange,Sector
FRA:BMW,Bayerische Motoren Werke Aktiengesellschaft,Frankfurt Stock Exchange,
ETR:BMW,Bayerische Motoren Werke Aktiengesellschaft,Deutsche Börse Xetra,Consumer Discretionary
ETR:IFX,Infineon Technologies AG,Deutsche Börse Xetra,Technology
FRA:IFX,Infineon Technologies AG,Frankfurt Stock Exchange,
ETR:ASG,Assicurazioni Generali S.p.A.,Deutsche Börse Xetra,Financials
FRA:ASG,Assicurazioni Generali S.p.A.,Frankfurt Stock Exchange,
ETR:FDX,FedEx Corporation,Deutsche Börse Xetra,Industrials
FRA:FDX,FedEx Corporation,Frankfurt Stock Exchange,
FRA:AEP,"American Electric Power Company, Inc.",Frankfurt Stock Exchange,
ETR:BSN,Danone S.A.,Deutsche Börse Xetra,Consumer Staples
FRA:BSN,Danone S.A.,Frankfurt Stock Exchange,
ETR:DBK,Deutsche Bank Aktiengesellschaft,Deutsche Börse Xetra,Financials
FRA:DBK,Deutsche Bank Aktiengesellschaft,Frankfurt Stock Exchange,
FRA:JAT,Japan Tobacco Inc.,Frankfurt Stock Exchange,
ETR:VOW,Volkswagen AG,Deutsche Börse Xetra,Consumer Discretionary
FRA:VOW3,Volkswagen AG,Frankfurt Stock Exchange,
FRA:VOW,Volkswagen AG,Frankfurt Stock Exchange,
ETR:DHL,Deutsche Post AG,Deutsche Börse Xetra,Industrials
FRA:DHL,Deutsche Post AG,Frankfurt Stock Exchange,
FRA:BBK,Truist Financial Corporation,Frankfurt Stock Exchange,
ETR:GZF,Engie SA,Deutsche Börse Xetra,Utilities
FRA:GZF,Engie SA,Frankfurt Stock Exchange,
FRA:RY6,Realty Income Corporation,Frankfurt Stock Exchange,
ETR:ONK,"ONEOK, Inc.",Deutsche Börse Xetra,
FRA:ONK,"ONEOK, Inc.",Frankfurt Stock Exchange,
FRA:HNK1,Heineken N.V.,Frankfurt Stock Exchange,
FRA:CHQ1,"Cheniere Energy, Inc.",Frankfurt Stock Exchange,
ETR:BOX,"Becton, Dickinson and Company",Deutsche Börse Xetra,
FRA:BOX,"Becton, Dickinson and Company",Frankfurt Stock Exchange,
ETR:04Q,Nordea Bank Abp,Deutsche Börse Xetra,Financials
FRA:04Q,Nordea Bank Abp,Frankfurt Stock Exchange,
FRA:PAE,PACCAR Inc,Frankfurt Stock Exchange,
ETR:LO3,Lonza Group AG,Deutsche Börse Xetra,
ETR:NAQ,"Nasdaq, Inc.",Deutsche Börse Xetra,
FRA:NAQ,"Nasdaq, Inc.",Frankfurt Stock Exchange,
FRA:BZ4,TE Connectivity plc,Frankfurt Stock Exchange,
FRA:A4S,"Ameriprise Financial, Inc.",Frankfurt Stock Exchange,
FRA:FAS,Fastenal Company,Frankfurt Stock Exchange,
FRA:UI51,"Waste Connections, Inc.",Frankfurt Stock Exchange,
FRA:DSYA,Dassault Systèmes SE,Frankfurt Stock Exchange,
ETR:AINN,"American International Group, Inc.",Deutsche Börse Xetra,Financials
FRA:AINN,"American International Group, Inc.",Frankfurt Stock Exchange,
FRA:R66,Phillips 66,Frankfurt Stock Exchange,
ETR:H6D0,Haleon plc,Deutsche Börse Xetra,
FRA:H6D0,Haleon plc,Frankfurt Stock Exchange,
ETR:3RB,Reckitt Benckiser Group plc,Deutsche Börse Xetra,Consumer Staples
FRA:3RB,Reckitt Benckiser Group plc,Frankfurt Stock Exchange,
ETR:8GM,General Motors Company,Deutsche Börse Xetra,Consumer Discretionary
FRA:8GM,General Motors Company,Frankfurt Stock Exchange,
FRA:TKD,Takeda Pharmaceutical Company Limited,Frankfurt Stock Exchange,
ETR:GIN,Givaudan SA,Deutsche Börse Xetra,
FRA:8GC,Glencore plc,Frankfurt Stock Exchange,
FRA:UR3,"United Rentals, Inc.",Frankfurt Stock Exchange,
FRA:VEE,Veeva Systems Inc.,Frankfurt Stock Exchange,
ETR:0ZC,"Zscaler, Inc.",Deutsche Börse Xetra,
FRA:HRS,"L3Harris Technologies, Inc.",Frankfurt Stock Exchange,
ETR:ENI,Eni S.p.A.,Deutsche Börse Xetra,Energy
FRA:ENI,Eni S.p.A.,Frankfurt Stock Exchange,Energy
ETR:DYH,Target Corporation,Deutsche Börse Xetra,Consumer Staples
FRA:DYH,Target Corporation,Frankfurt Stock Exchange,
FRA:UOB,United Overseas Bank Limited,Frankfurt Stock Exchange,
ETR:EOAN,E.ON SE,Deutsche Börse Xetra,Utilities
FRA:EOAN,E.ON SE,Frankfurt Stock Exchange,
ETR:EWL,Edwards Lifesciences Corporation,Deutsche Börse Xetra,
FRA:EWL,Edwards Lifesciences Corporation,Frankfurt Stock Exchange,
FRA:P911,Dr. Ing. h.c. F. Porsche AG,Frankfurt Stock Exchange,
ETR:BAS,BASF SE,Deutsche Börse Xetra,Materials
FRA:BAS,BASF SE,Frankfurt Stock Exchange,Materials
ETR:KMY,Kimberly-Clark Corporation,Deutsche Börse Xetra,Consumer Staples
FRA:KMY,Kimberly-Clark Corporation,Frankfurt Stock Exchange,
ETR:2U3,Alcon Inc.,Deutsche Börse Xetra,
FRA:735,Pop Mart International Group Limited,Frankfurt Stock Exchange,
FRA:KOG,The Kroger Co.,Frankfurt Stock Exchange,
BST:ADS1,adidas AG,Stuttgart Stock Exchange,
ETR:ADS,adidas AG,Deutsche Börse Xetra,Consumer Discretionary
FRA:ADS,adidas AG,Frankfurt Stock Exchange,Consumer Discretionary
ETR:GLW,Corning Incorporated,Deutsche Börse Xetra,Technology
FRA:GLW,Corning Incorporated,Frankfurt Stock Exchange,
FRA:PEO,Exelon Corporation,Frankfurt Stock Exchange,
ETR:OPC,Occidental Petroleum Corporation,Deutsche Börse Xetra,Energy
FRA:OPC,Occidental Petroleum Corporation,Frankfurt Stock Exchange,
ETR:SIKA,Sika AG,Deutsche Börse Xetra,
ETR:3HM,MSCI Inc.,Deutsche Börse Xetra,
FRA:3HM,MSCI Inc.,Frankfurt Stock Exchange,
ETR:SGE,Société Générale Société anonyme,Deutsche Börse Xetra,Financials
FRA:SGE,Société Générale Société anonyme,Frankfurt Stock Exchange,Financials
FRA:FMC1,Ford Motor Company,Frankfurt Stock Exchange,
FRA:3QD,"Datadog, Inc.",Frankfurt Stock Exchange,
ETR:3QD,"Datadog, Inc.",Deutsche Börse Xetra,
ETR:FMC1,Ford Motor Company,Deutsche Börse Xetra,Consumer Discretionary
FRA:J4D,Kenvue Inc.,Frankfurt Stock Exchange,
FRA:WOSB,Wolters Kluwer N.V.,Frankfurt Stock Exchange,
ETR:WOSB,Wolters Kluwer N.V.,Deutsche Börse Xetra,Industrials
FRA:D1NC,DNB Bank ASA,Frankfurt Stock Exchange,
FRA:CLV,Trip.com Group Limited,Frankfurt Stock Exchange,
FRA:SII,Wheaton Precious Metals Corp.,Frankfurt Stock Exchange,
ETR:SQ3,"Block, Inc.",Deutsche Börse Xetra,Technology
ETR:SII,Wheaton Precious Metals Corp.,Deutsche Börse Xetra,Materials
FRA:TGR,"Yum! Brands, Inc.",Frankfurt Stock Exchange,
FRA:CPF,CITIC Limited,Frankfurt Stock Exchange,
ETR:TGR,"Yum! Brands, Inc.",Deutsche Börse Xetra,Consumer Discretionary
FRA:PSE,Public Service Enterprise Group Incorporated,Frankfurt Stock Exchange,
FRA:SQ3,"Block, Inc.",Frankfurt Stock Exchange,Technology
FRA:KDB,KBC Group NV,Frankfurt Stock Exchange,
ETR:68V,Baker Hughes Company,Deutsche Börse Xetra,Energy
ETR:SHR,Schindler Holding AG,Deutsche Börse Xetra,
ETR:FTE,Orange S.A.,Deutsche Börse Xetra,Communication Services
FRA:FTE,Orange S.A.,Frankfurt Stock Exchange,
ETR:HNR1,Hannover Rück SE,Deutsche Börse Xetra,Financials
FRA:HNR1,Hannover Rück SE,Frankfurt Stock Exchange,
ETR:AHOG,Koninklijke Ahold Delhaize N.V.,Deutsche Börse Xetra,Consumer Staples
FRA:AHOG,Koninklijke Ahold Delhaize N.V.,Frankfurt Stock Exchange,
ETR:AI3A,"Amadeus IT Group, S.A.",Deutsche Börse Xetra,
FRA:HO2,"D.R. Horton, Inc.",Frankfurt Stock Exchange,
FRA:4PG,Otis Worldwide Corporation,Frankfurt Stock Exchange,
ETR:CBK,Commerzbank AG,Deutsche Börse Xetra,Financials
BST:ZZMS,Commerzbank AG,Stuttgart Stock Exchange,
FRA:CBK,Commerzbank AG,Frankfurt Stock Exchange,
FRA:RME,ResMed Inc.,Frankfurt Stock Exchange,
ETR:ERT,Electronic Arts Inc.,Deutsche Börse Xetra,Communication Services
FRA:ERT,Electronic Arts Inc.,Frankfurt Stock Exchange,
FRA:EDC,"Consolidated Edison, Inc.",Frankfurt Stock Exchange,
FRA:SYY,Sysco Corporation,Frankfurt Stock Exchange,
ETR:SYY,Sysco Corporation,Deutsche Börse Xetra,
ETR:EBA,eBay Inc.,Deutsche Börse Xetra,Consumer Discretionary
FRA:EBA,eBay Inc.,Frankfurt Stock Exchange,
ETR:HEI,Heidelberg Materials AG,Deutsche Börse Xetra,Materials
FRA:HEI,Heidelberg Materials AG,Frankfurt Stock Exchange,
FRA:ALZC,ASSA ABLOY AB (publ),Frankfurt Stock Exchange,
FRA:UNC,UCB SA,Frankfurt Stock Exchange,
FRA:ETY,Entergy Corporation,Frankfurt Stock Exchange,
FRA:TT8,"The Trade Desk, Inc.",Frankfurt Stock Exchange,
FRA:TAR,Targa Resources Corp.,Frankfurt Stock Exchange,
ETR:SWJ,Swisscom AG,Deutsche Börse Xetra,Communication Services
ETR:TT8,"The Trade Desk, Inc.",Deutsche Börse Xetra,
FRA:AS7,ANTA Sports Products Limited,Frankfurt Stock Exchange,
ETR:NGL0,Anglo American plc,Deutsche Börse Xetra,
FRA:6EQ,EQT AB (publ),Frankfurt Stock Exchange,
ETR:ABR0,Barrick Mining Corporation,Deutsche Börse Xetra,
ETR:TCO0,Tesco PLC,Deutsche Börse Xetra,Consumer Staples
FRA:TCO0,Tesco PLC,Frankfurt Stock Exchange,
FRA:HSY,The Hershey Company,Frankfurt Stock Exchange,
ETR:P2H,Partners Group Holding AG,Deutsche Börse Xetra,
FRA:EFX,Equifax Inc.,Frankfurt Stock Exchange,
ETR:DTG,Daimler Truck Holding AG,Deutsche Börse Xetra,Industrials
FRA:DTG,Daimler Truck Holding AG,Frankfurt Stock Exchange,
FRA:5GD,Ingersoll Rand Inc.,Frankfurt Stock Exchange,
FRA:WIC,"WEC Energy Group, Inc.",Frankfurt Stock Exchange,
ETR:DC4,"DexCom, Inc.",Deutsche Börse Xetra,
FRA:DC4,"DexCom, Inc.",Frankfurt Stock Exchange,
ETR:TLX,Talanx AG,Deutsche Börse Xetra,Financials
FRA:TLX,Talanx AG,Frankfurt Stock Exchange,
FRA:L0T,GE HealthCare Technologies Inc.,Frankfurt Stock Exchange,
FRA:LRC,Legrand SA,Frankfurt Stock Exchange,
FRA:EQ6,EQT Corporation,Frankfurt Stock Exchange,
FRA:FMNB,Leonardo S.p.a.,Frankfurt Stock Exchange,
ETR:POH1,Carnival Corporation & plc,Deutsche Börse Xetra,
FRA:POH1,Carnival Corporation & plc,Frankfurt Stock Exchange,
ETR:EBO,Erste Group Bank AG,Deutsche Börse Xetra,Financials
ETR:KHNZ,The Kraft Heinz Company,Deutsche Börse Xetra,Consumer Staples
FRA:KHNZ,The Kraft Heinz Company,Frankfurt Stock Exchange,
BST:HENE,Henkel AG & Co. KGaA,Stuttgart Stock Exchange,
ETR:HEN,Henkel AG & Co. KGaA,Deutsche Börse Xetra,Consumer Staples
FRA:HEN3,Henkel AG & Co. KGaA,Frankfurt Stock Exchange,Consumer Staples
FRA:HEN,Henkel AG & Co. KGaA,Frankfurt Stock Exchange,
ETR:ITB,Imperial Brands PLC,Deutsche Börse Xetra,Consumer Staples
FRA:ITB,Imperial Brands PLC,Frankfurt Stock Exchange,
ETR:XY6,Xylem Inc.,Deutsche Börse Xetra,Industrials
FRA:XY6,Xylem Inc.,Frankfurt Stock Exchange,
ETR:33L,lululemon athletica inc.,Deutsche Börse Xetra,
FRA:33L,lululemon athletica inc.,Frankfurt Stock Exchange,
FRA:690D,"Haier Smart Home Co., Ltd.",Frankfurt Stock Exchange,
ETR:690D,"Haier Smart Home Co., Ltd.",Deutsche Börse Xetra,Consumer Discretionary
FRA:SUMA,Sumitomo Corporation,Frankfurt Stock Exchange,
FRA:CB1A,"Constellation Brands, Inc.",Frankfurt Stock Exchange,
FRA:NRA,"NRG Energy, Inc.",Frankfurt Stock Exchange,
ETR:BEI,Beiersdorf Aktiengesellschaft,Deutsche Börse Xetra,Consumer Staples
FRA:BEI,Beiersdorf Aktiengesellschaft,Frankfurt Stock Exchange,
ETR:8TI,Stellantis N.V.,Deutsche Börse Xetra,Consumer Discretionary
FRA:8TI,Stellantis N.V.,Frankfurt Stock Exchange,
FRA:LCR,Las Vegas Sands Corp.,Frankfurt Stock Exchange,
ETR:BAYN,Bayer Aktiengesellschaft,Deutsche Börse Xetra,Healthcare
FRA:BAYN,Bayer Aktiengesellschaft,Frankfurt Stock Exchange,
ETR:CGM,Capgemini SE,Deutsche Börse Xetra,
FRA:CGM,Capgemini SE,Frankfurt Stock Exchange,
ETR:TNE5,"Telefónica, S.A.",Deutsche Börse Xetra,Communication Services
ETR:AVS,ASM International NV,Deutsche Börse Xetra,
ETR:GRM,"General Mills, Inc.",Deutsche Börse Xetra,Consumer Staples
FRA:GRM,"General Mills, Inc.",Frankfurt Stock Exchange,
FRA:LNN,Lennar Corporation,Frankfurt Stock Exchange,
ETR:RY4C,Ryanair Holdings plc,Deutsche Börse Xetra,Industrials
FRA:ZX6,DSM-Firmenich AG,Frankfurt Stock Exchange,
FRA:RY4C,Ryanair Holdings plc,Frankfurt Stock Exchange,
ETR:6D81,"DuPont de Nemours, Inc.",Deutsche Börse Xetra,Materials
FRA:AVS,ASM International NV,Frankfurt Stock Exchange,
ETR:HLAG,Hapag-Lloyd Aktiengesellschaft,Deutsche Börse Xetra,Industrials
FRA:HLAG,Hapag-Lloyd Aktiengesellschaft,Frankfurt Stock Exchange,
ETR:NOA3,Nokia Oyj,Deutsche Börse Xetra,Technology
FRA:NOA3,Nokia Oyj,Frankfurt Stock Exchange,
FRA:6D81,"DuPont de Nemours, Inc.",Frankfurt Stock Exchange,
ETR:ERCB,Telefonaktiebolaget LM Ericsson (publ),Deutsche Börse Xetra,Technology
ETR:ERCG,Telefonaktiebolaget LM Ericsson (publ),Deutsche Börse Xetra,Technology
FRA:ERCG,Telefonaktiebolaget LM Ericsson (publ),Frankfurt Stock Exchange,
ETR:SLW,Swiss Life Holding AG,Deutsche Börse Xetra,
ETR:RWE,RWE Aktiengesellschaft,Deutsche Börse Xetra,Utilities
FRA:RWE,RWE Aktiengesellschaft,Frankfurt Stock Exchange,
FRA:FRE,Fresenius SE & Co. KGaA,Frankfurt Stock Exchange,
ETR:FRE,Fresenius SE & Co. KGaA,Deutsche Börse Xetra,Healthcare
ETR:ZYA,State Street Corporation,Deutsche Börse Xetra,
ETR:KEL,Kellanova,Deutsche Börse Xetra,Consumer Staples
FRA:KEL,Kellanova,Frankfurt Stock Exchange,
FRA:ZYA,State Street Corporation,Frankfurt Stock Exchange,
ETR:DP4B,A.P. Møller - Mærsk A/S,Deutsche Börse Xetra,Industrials
ETR:DP4A,A.P. Møller - Mærsk A/S,Deutsche Börse Xetra,Industrials
FRA:DP4A,A.P. Møller - Mærsk A/S,Frankfurt Stock Exchange,
FRA:DP4H,A.P. Møller - Mærsk A/S,Frankfurt Stock Exchange,
FRA:7PI,Poste Italiane S.p.A.,Frankfurt Stock Exchange,
FRA:SVKB,Sandvik AB (publ),Frankfurt Stock Exchange,
FRA:HUM,Humana Inc.,Frankfurt Stock Exchange,
FRA:BGT,Bridgestone Corporation,Frankfurt Stock Exchange,
FRA:PU4,Publicis Groupe S.A.,Frankfurt Stock Exchange,
FRA:RLS,"Rollins, Inc.",Frankfurt Stock Exchange,
ETR:VNA,Vonovia SE,Deutsche Börse Xetra,Real Estate
FRA:VNA,Vonovia SE,Frankfurt Stock Exchange,Real Estate
ETR:AWC,"American Water Works Company, Inc.",Deutsche Börse Xetra,Utilities
FRA:HXG,Hexagon AB (publ),Frankfurt Stock Exchange,
FRA:CS1,Expand Energy Corporation,Frankfurt Stock Exchange,
FRA:AWC,"American Water Works Company, Inc.",Frankfurt Stock Exchange,
FRA:UAL1,"United Airlines Holdings, Inc.",Frankfurt Stock Exchange,
ETR:KNIA,Kuehne + Nagel International AG,Deutsche Börse Xetra,Industrials
ETR:UAL1,"United Airlines Holdings, Inc.",Deutsche Börse Xetra,
FRA:847,Seagate Technology Holdings plc,Frankfurt Stock Exchange,
FRA:CNN1,Canon Inc.,Frankfurt Stock Exchange,
FRA:OS1,"Otsuka Holdings Co., Ltd.",Frankfurt Stock Exchange,
FRA:MCHA,Compagnie Générale des Établissements Michelin Société en commandite par actions,Frankfurt Stock Exchange,
ETR:SGM,STMicroelectronics N.V.,Deutsche Börse Xetra,Technology
FRA:SGM,STMicroelectronics N.V.,Frankfurt Stock Exchange,
FRA:DAU0,Dassault Aviation société anonyme,Frankfurt Stock Exchange,
ETR:GBRA,Geberit AG,Deutsche Börse Xetra,Industrials
ETR:PER,Pernod Ricard SA,Deutsche Börse Xetra,Consumer Staples
FRA:PER,Pernod Ricard SA,Frankfurt Stock Exchange,
FRA:3AD1,Epiroc AB (publ),Frankfurt Stock Exchange,
FRA:PPQ,"PPG Industries, Inc.",Frankfurt Stock Exchange,
FRA:2Y11,China Tower Corporation Limited,Frankfurt Stock Exchange,
ETR:OEWA,VERBUND AG,Deutsche Börse Xetra,Utilities
ETR:22UA,BioNTech SE,Deutsche Börse Xetra,Healthcare
ETR:MS51,"Super Micro Computer, Inc.",Deutsche Börse Xetra,
FRA:MS51,"Super Micro Computer, Inc.",Frankfurt Stock Exchange,
ETR:PPX,Kering SA,Deutsche Börse Xetra,Consumer Discretionary
ETR:VVD,Veolia Environnement SA,Deutsche Börse Xetra,Industrials
FRA:VVD,Veolia Environnement SA,Frankfurt Stock Exchange,
ETR:INP,International Paper Company,Deutsche Börse Xetra,Consumer Discretionary
FRA:INP,International Paper Company,Frankfurt Stock Exchange,
FRA:PPX,Kering SA,Frankfurt Stock Exchange,
FRA:J5A,"Warner Bros. Discovery, Inc.",Frankfurt Stock Exchange,
FRA:F03,Fortive Corporation,Frankfurt Stock Exchange,
FRA:FUC,Fanuc Corporation,Frankfurt Stock Exchange,
FRA:CHZ,China Resources Land Limited,Frankfurt Stock Exchange,
ETR:VODI,Vodafone Group Public Limited Company,Deutsche Börse Xetra,Communication Services
FRA:VODI,Vodafone Group Public Limited Company,Frankfurt Stock Exchange,
FRA:FC6A,"First Citizens BancShares, Inc.",Frankfurt Stock Exchange,
FRA:CJ5A,CGI Inc.,Frankfurt Stock Exchange,
ETR:2HP,Hewlett Packard Enterprise Company,Deutsche Börse Xetra,Technology
FRA:2HP,Hewlett Packard Enterprise Company,Frankfurt Stock Exchange,
ETR:5ZM,Zoom Communications Inc.,Deutsche Börse Xetra,
FRA:5ZM,Zoom Communications Inc.,Frankfurt Stock Exchange,Technology
FRA:7HP,HP Inc.,Frankfurt Stock Exchange,
FRA:SDV1,Saab AB (publ),Frankfurt Stock Exchange,
FRA:HOU,"CenterPoint Energy, Inc.",Frankfurt Stock Exchange,
FRA:12F,Fortis Inc.,Frankfurt Stock Exchange,
FRA:HU3,Huntington Bancshares Incorporated,Frankfurt Stock Exchange,
ETR:7HP,HP Inc.,Deutsche Börse Xetra,Technology
ETR:J5A,"Warner Bros. Discovery, Inc.",Deutsche Börse Xetra,
ETR:ADM,Archer-Daniels-Midland Company,Deutsche Börse Xetra,Consumer Staples
ETR:ARRD,ArcelorMittal S.A.,Deutsche Börse Xetra,Materials
FRA:ARRD,ArcelorMittal S.A.,Frankfurt Stock Exchange,
ETR:HMSB,H & M Hennes & Mauritz AB (publ),Deutsche Börse Xetra,Consumer Discretionary
FRA:HMSB,H & M Hennes & Mauritz AB (publ),Frankfurt Stock Exchange,
FRA:SFE,Synchrony Financial,Frankfurt Stock Exchange,
FRA:ADM,Archer-Daniels-Midland Company,Frankfurt Stock Exchange,
FRA:FE7,FirstEnergy Corp.,Frankfurt Stock Exchange,
ETR:PHI1,Koninklijke Philips N.V.,Deutsche Börse Xetra,Healthcare
FRA:PHI1,Koninklijke Philips N.V.,Frankfurt Stock Exchange,
FRA:GRU,Geely Automobile Holdings Limited,Frankfurt Stock Exchange,
ETR:XS4,ON Semiconductor Corporation,Deutsche Börse Xetra,
FRA:XS4,ON Semiconductor Corporation,Frankfurt Stock Exchange,
FRA:2CK,CK Hutchison Holdings Limited,Frankfurt Stock Exchange,
FRA:E3X1,"Expedia Group, Inc.",Frankfurt Stock Exchange,
FRA:4H5,Heineken Holding N.V.,Frankfurt Stock Exchange,
FRA:KY6,"Interactive Brokers Group, Inc.",Frankfurt Stock Exchange,
FRA:BZLA,Banco do Brasil S.A.,Frankfurt Stock Exchange,
FRA:MRI,MTR Corporation Limited,Frankfurt Stock Exchange,
ETR:56S1,Sartorius Stedim Biotech S.A.,Deutsche Börse Xetra,
FRA:56S1,Sartorius Stedim Biotech S.A.,Frankfurt Stock Exchange,
ETR:CBHD,Coloplast A/S,Deutsche Börse Xetra,Healthcare
FRA:3KY,Hansoh Pharmaceutical Group Company Limited,Frankfurt Stock Exchange,
FRA:KAO,Kao Corporation,Frankfurt Stock Exchange,
HAM:VTWR,Vantage Towers AG,Hamburg Stock Exchange,
FRA:CBHD,Coloplast A/S,Frankfurt Stock Exchange,
FRA:N6B,Labcorp Holdings Inc.,Frankfurt Stock Exchange,
ETR:2OY,Dow Inc.,Deutsche Börse Xetra,Materials
FRA:2OY,Dow Inc.,Frankfurt Stock Exchange,
ETR:EBK,EnBW Energie Baden-Württemberg AG,Deutsche Börse Xetra,Utilities
FRA:EBK,EnBW Energie Baden-Württemberg AG,Frankfurt Stock Exchange,
ETR:INR,International Consolidated Airlines Group S.A.,Deutsche Börse Xetra,Industrials
ETR:DY6,Devon Energy Corporation,Deutsche Börse Xetra,
FRA:INR,International Consolidated Airlines Group S.A.,Frankfurt Stock Exchange,
BST:MTX1,MTU Aero Engines AG,Stuttgart Stock Exchange,
ETR:MTX,MTU Aero Engines AG,Deutsche Börse Xetra,Industrials
FRA:MTX,MTU Aero Engines AG,Frankfurt Stock Exchange,
FRA:TIB1,Techtronic Industries Company Limited,Frankfurt Stock Exchange,
ETR:TR1,"T. Rowe Price Group, Inc.",Deutsche Börse Xetra,Financials
ETR:EYX,Exor N.V.,Deutsche Börse Xetra,Industrials
FRA:CSG,CMS Energy Corporation,Frankfurt Stock Exchange,
FRA:HUEC,Hubbell Incorporated,Frankfurt Stock Exchange,
FRA:TR1,"T. Rowe Price Group, Inc.",Frankfurt Stock Exchange,
FRA:TEQ,Telenor ASA,Frankfurt Stock Exchange,
FRA:EYX,Exor N.V.,Frankfurt Stock Exchange,
FRA:206G,"Huatai Securities Co., Ltd.",Frankfurt Stock Exchange,
ETR:SUV,SGS SA,Deutsche Börse Xetra,
FRA:LGI,Legal & General Group Plc,Frankfurt Stock Exchange,
ETR:IDP,Biogen Inc.,Deutsche Börse Xetra,Healthcare
FRA:AFO1,Associated British Foods plc,Frankfurt Stock Exchange,
FRA:LXI,Lennox International Inc.,Frankfurt Stock Exchange,
FRA:TF7A,"Tyson Foods, Inc.",Frankfurt Stock Exchange,
FRA:NXG,NEXT plc,Frankfurt Stock Exchange,
FRA:ABW,"Asahi Group Holdings, Ltd.",Frankfurt Stock Exchange,
FRA:TEKB,Teck Resources Limited,Frankfurt Stock Exchange,
FRA:TW10,Tenaris S.A.,Frankfurt Stock Exchange,
FRA:QJE,Pan Pacific International Holdings Corporation,Frankfurt Stock Exchange,
FRA:C0Q,Coca-Cola HBC AG,Frankfurt Stock Exchange,
ETR:UN0,Uniper SE,Deutsche Börse Xetra,Utilities
FRA:UN0,Uniper SE,Frankfurt Stock Exchange,
FRA:SJX,Singapore Technologies Engineering Ltd,Frankfurt Stock Exchange,
FRA:AEU,Prysmian S.p.A.,Frankfurt Stock Exchange,
FRA:JBL,Jabil Inc.,Frankfurt Stock Exchange,
FRA:1L30,Lifco AB (publ),Frankfurt Stock Exchange,
FRA:EI2,Erie Indemnity Company,Frankfurt Stock Exchange,
FRA:CPP,China Overseas Land & Investment Limited,Frankfurt Stock Exchange,
ETR:PHBN,Sonova Holding AG,Deutsche Börse Xetra,
ETR:HAL,Halliburton Company,Deutsche Börse Xetra,Energy
FRA:HAL,Halliburton Company,Frankfurt Stock Exchange,
FRA:NOU,NiSource Inc.,Frankfurt Stock Exchange,
FRA:36E,GFL Environmental Inc.,Frankfurt Stock Exchange,
FRA:NI7,"Nippon Paint Holdings Co., Ltd.",Frankfurt Stock Exchange,
ETR:KIN2,Kinross Gold Corporation,Deutsche Börse Xetra,Materials
FRA:KIN2,Kinross Gold Corporation,Frankfurt Stock Exchange,
FRA:KW9A,Galaxy Entertainment Group Limited,Frankfurt Stock Exchange,
FRA:1C5,"Citizens Financial Group, Inc.",Frankfurt Stock Exchange,
FRA:CS2,"Casey's General Stores, Inc.",Frankfurt Stock Exchange,
FRA:H0Q,China Hongqiao Group Limited,Frankfurt Stock Exchange,
FRA:AA9,Alfa Laval AB (publ),Frankfurt Stock Exchange,
ETR:D2G,Ørsted A/S,Deutsche Börse Xetra,Utilities
FRA:D2G,Ørsted A/S,Frankfurt Stock Exchange,
ETR:F3A,"First Solar, Inc.",Deutsche Börse Xetra,Technology
FRA:F3A,"First Solar, Inc.",Frankfurt Stock Exchange,
ETR:CON,Continental Aktiengesellschaft,Deutsche Börse Xetra,Consumer Discretionary
FRA:CON,Continental Aktiengesellschaft,Frankfurt Stock Exchange,
FRA:GPT,Genuine Parts Company,Frankfurt Stock Exchange,
FRA:ANI,Amundi S.A.,Frankfurt Stock Exchange,
FRA:ASI1,ASICS Corporation,Frankfurt Stock Exchange,
FRA:PG4,"Principal Financial Group, Inc.",Frankfurt Stock Exchange,
FRA:BOP,Bolloré SE,Frankfurt Stock Exchange,
FRA:BDSB,"Banco de Sabadell, S.A.",Frankfurt Stock Exchange,
ETR:2NN,NN Group N.V.,Deutsche Börse Xetra,
ETR:8TRA,Traton SE,Deutsche Börse Xetra,Industrials
ETR:VWSB,Vestas Wind Systems A/S,Deutsche Börse Xetra,Industrials
FRA:VWSB,Vestas Wind Systems A/S,Frankfurt Stock Exchange,
FRA:62M,Metro Inc.,Frankfurt Stock Exchange,
ETR:FME,Fresenius Medical Care AG,Deutsche Börse Xetra,Healthcare
FRA:FME,Fresenius Medical Care AG,Frankfurt Stock Exchange,
FRA:MOV,Moncler S.p.A.,Frankfurt Stock Exchange,Consumer Discretionary
FRA:EDP,"EDP, S.A.",Frankfurt Stock Exchange,
FRA:8TRA,Traton SE,Frankfurt Stock Exchange,
ETR:NEM,Nemetschek SE,Deutsche Börse Xetra,Technology
FRA:NEM,Nemetschek SE,Frankfurt Stock Exchange,
FRA:I8U,Inpex Corporation,Frankfurt Stock Exchange,
BST:SYIEY,Symrise AG,Stuttgart Stock Exchange,
ETR:SY1,Symrise AG,Deutsche Börse Xetra,Materials
FRA:SY1,Symrise AG,Frankfurt Stock Exchange,
FRA:CHH,CK Infrastructure Holdings Limited,Frankfurt Stock Exchange,
FRA:0YU,"Yum China Holdings, Inc.",Frankfurt Stock Exchange,
FRA:BYG,Bouygues SA,Frankfurt Stock Exchange,
FRA:PRP,Prada S.p.A.,Frankfurt Stock Exchange,
FRA:RS6,"Reliance, Inc.",Frankfurt Stock Exchange,
FRA:WPS,"West Pharmaceutical Services, Inc.",Frankfurt Stock Exchange,
FRA:EYWN,bioMérieux S.A.,Frankfurt Stock Exchange,
